anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv,dm_prev_cv_cat
2009,22,Chaco,40-44,Varón,319,319,1,0.02,0.02,0.99,Muy alta
2009,22,Chaco,45-49,Mujer,3621,1401.39,0.39,0.17,0.06,0.35,Muy alta
2009,22,Chaco,45-49,Varón,2697,1061.02,0.39,0.09,0.03,0.38,Muy alta
2009,22,Chaco,50-54,Mujer,5089,1719.51,0.34,0.22,0.07,0.3,Alta
2009,22,Chaco,50-54,Varón,370,370,1,0.02,0.02,1,Muy alta
2009,22,Chaco,55-59,Mujer,1737,860.57,0.5,0.12,0.06,0.47,Muy alta
2009,22,Chaco,55-59,Varón,1871,955.65,0.51,0.09,0.04,0.5,Muy alta
2009,22,Chaco,60-64,Mujer,3633,1337.44,0.37,0.21,0.07,0.33,Muy alta
2009,22,Chaco,60-64,Varón,3302,1280.28,0.39,0.24,0.08,0.34,Muy alta
2009,22,Chaco,65-69,Mujer,1601,839.57,0.52,0.12,0.06,0.49,Muy alta
2009,22,Chaco,65-69,Varón,1891,1009.65,0.53,0.35,0.14,0.41,Muy alta
2009,22,Chaco,70-74,Mujer,2201,862.15,0.39,0.2,0.07,0.36,Muy alta
2009,22,Chaco,70-74,Varón,2003,968.71,0.48,0.25,0.11,0.42,Muy alta
2009,22,Chaco,75-79,Mujer,730,446.62,0.61,0.17,0.1,0.57,Muy alta
2009,22,Chaco,75-79,Varón,1498,708.65,0.47,0.28,0.12,0.41,Muy alta
2009,22,Chaco,80+,Mujer,1503,919.11,0.61,0.15,0.08,0.56,Muy alta
2009,22,Chaco,80+,Varón,553,408.88,0.74,0.21,0.14,0.67,Muy alta
2009,26,Chubut,35-39,Mujer,1391,691.64,0.5,0.1,0.05,0.47,Muy alta
2009,26,Chubut,35-39,Varón,868,448.22,0.52,0.09,0.05,0.5,Muy alta
2009,26,Chubut,40-44,Mujer,1280,593.25,0.46,0.11,0.05,0.44,Muy alta
2009,26,Chubut,40-44,Varón,1511,737.02,0.49,0.11,0.05,0.45,Muy alta
2009,26,Chubut,45-49,Mujer,1062,571.91,0.54,0.09,0.04,0.52,Muy alta
2009,26,Chubut,45-49,Varón,1478,987.23,0.67,0.15,0.09,0.59,Muy alta
2009,26,Chubut,50-54,Mujer,1712,589.45,0.34,0.16,0.05,0.32,Muy alta
2009,26,Chubut,50-54,Varón,1671,647.37,0.39,0.13,0.05,0.37,Muy alta
2009,26,Chubut,55-59,Mujer,2452,884.89,0.36,0.21,0.07,0.32,Muy alta
2009,26,Chubut,55-59,Varón,1209,493,0.41,0.2,0.08,0.37,Muy alta
2009,26,Chubut,60-64,Mujer,984,445.6,0.45,0.13,0.05,0.43,Muy alta
2009,26,Chubut,60-64,Varón,1108,532.69,0.48,0.15,0.07,0.45,Muy alta
2009,26,Chubut,65-69,Mujer,1558,515.47,0.33,0.2,0.06,0.3,Alta
2009,26,Chubut,65-69,Varón,1105,500.54,0.45,0.24,0.09,0.39,Muy alta
2009,26,Chubut,70-74,Mujer,614,325.9,0.53,0.17,0.08,0.48,Muy alta
2009,26,Chubut,70-74,Varón,2762,977.5,0.35,0.47,0.11,0.24,Alta
2009,26,Chubut,75-79,Mujer,691,323.53,0.47,0.26,0.1,0.41,Muy alta
2009,26,Chubut,75-79,Varón,642,370.7,0.58,0.21,0.11,0.54,Muy alta
2009,26,Chubut,80+,Mujer,356,182.85,0.51,0.16,0.08,0.5,Muy alta
2009,26,Chubut,80+,Varón,352,250.34,0.71,0.22,0.14,0.66,Muy alta
2009,30,Entre Ríos,35-39,Mujer,3161,1484.32,0.47,0.08,0.03,0.45,Muy alta
2009,30,Entre Ríos,35-39,Varón,234,234,1,0.01,0.01,1,Muy alta
2009,30,Entre Ríos,40-44,Mujer,3053,1311.92,0.43,0.13,0.05,0.4,Muy alta
2009,30,Entre Ríos,40-44,Varón,451,451,1,0.02,0.02,0.99,Muy alta
2009,30,Entre Ríos,45-49,Mujer,5624,2403.57,0.43,0.21,0.08,0.37,Muy alta
2009,30,Entre Ríos,45-49,Varón,1328,986.58,0.74,0.06,0.04,0.72,Muy alta
2009,30,Entre Ríos,50-54,Mujer,5410,2121.32,0.39,0.18,0.06,0.35,Muy alta
2009,30,Entre Ríos,50-54,Varón,5596,2045,0.37,0.21,0.07,0.33,Muy alta
2009,30,Entre Ríos,55-59,Mujer,3557,1337.99,0.38,0.11,0.04,0.36,Muy alta
2009,30,Entre Ríos,55-59,Varón,4120,1684.37,0.41,0.17,0.06,0.37,Muy alta
2009,30,Entre Ríos,60-64,Mujer,2554,1309.86,0.51,0.12,0.06,0.48,Muy alta
2009,30,Entre Ríos,60-64,Varón,3873,1605.55,0.41,0.2,0.07,0.37,Muy alta
2009,30,Entre Ríos,65-69,Mujer,1737,957.34,0.55,0.11,0.06,0.52,Muy alta
2009,30,Entre Ríos,65-69,Varón,1892,949.03,0.5,0.13,0.06,0.48,Muy alta
2009,30,Entre Ríos,70-74,Mujer,2290,1058.81,0.46,0.15,0.06,0.43,Muy alta
2009,30,Entre Ríos,70-74,Varón,1063,777.1,0.73,0.19,0.13,0.66,Muy alta
2009,30,Entre Ríos,75-79,Mujer,4927,1656.23,0.34,0.27,0.08,0.29,Alta
2009,30,Entre Ríos,75-79,Varón,2251,1061.56,0.47,0.31,0.12,0.4,Muy alta
2009,30,Entre Ríos,80+,Mujer,3954,1825.2,0.46,0.18,0.07,0.4,Muy alta
2009,30,Entre Ríos,80+,Varón,949,674.53,0.71,0.17,0.11,0.64,Muy alta
2009,34,Formosa,35-39,Mujer,1080,453.16,0.42,0.08,0.03,0.41,Muy alta
2009,34,Formosa,35-39,Varón,746,383.48,0.51,0.06,0.03,0.5,Muy alta
2009,34,Formosa,40-44,Mujer,1285,528.14,0.41,0.09,0.04,0.39,Muy alta
2009,34,Formosa,40-44,Varón,1091,601.34,0.55,0.13,0.07,0.5,Muy alta
2009,34,Formosa,45-49,Mujer,1563,632.56,0.4,0.12,0.05,0.38,Muy alta
2009,34,Formosa,45-49,Varón,805,471.93,0.59,0.08,0.04,0.56,Muy alta
2009,34,Formosa,50-54,Mujer,1757,644.29,0.37,0.16,0.06,0.35,Muy alta
2009,34,Formosa,50-54,Varón,891,469.16,0.53,0.11,0.06,0.5,Muy alta
2009,34,Formosa,55-59,Mujer,846,464.52,0.55,0.1,0.05,0.52,Muy alta
2009,34,Formosa,55-59,Varón,534,407.84,0.76,0.05,0.04,0.75,Muy alta
2009,34,Formosa,60-64,Mujer,1776,623.04,0.35,0.27,0.08,0.3,Alta
2009,34,Formosa,60-64,Varón,910,638.74,0.7,0.16,0.1,0.63,Muy alta
2009,34,Formosa,65-69,Mujer,2003,698.27,0.35,0.35,0.09,0.26,Alta
2009,34,Formosa,65-69,Varón,442,319.52,0.72,0.11,0.08,0.68,Muy alta
2009,34,Formosa,70-74,Mujer,885,411.56,0.47,0.19,0.08,0.42,Muy alta
2009,34,Formosa,70-74,Varón,449,312.42,0.7,0.22,0.14,0.61,Muy alta
2009,34,Formosa,75-79,Mujer,426,225.3,0.53,0.12,0.06,0.53,Muy alta
2009,34,Formosa,75-79,Varón,97,97,1,0.04,0.04,1.02,Muy alta
2009,34,Formosa,80+,Mujer,233,172.65,0.74,0.05,0.03,0.76,Muy alta
2009,34,Formosa,80+,Varón,0,0,NA,0,0,NA,NA
2009,38,Jujuy,35-39,Mujer,1668,708.02,0.42,0.08,0.03,0.41,Muy alta
2009,38,Jujuy,35-39,Varón,1207,501.85,0.42,0.09,0.04,0.4,Muy alta
2009,38,Jujuy,40-44,Mujer,1668,739.53,0.44,0.09,0.04,0.42,Muy alta
2009,38,Jujuy,40-44,Varón,541,335.44,0.62,0.03,0.02,0.62,Muy alta
2009,38,Jujuy,45-49,Mujer,956,437.22,0.46,0.07,0.03,0.45,Muy alta
2009,38,Jujuy,45-49,Varón,1041,632.83,0.61,0.08,0.05,0.58,Muy alta
2009,38,Jujuy,50-54,Mujer,3581,1286.29,0.36,0.21,0.06,0.31,Muy alta
2009,38,Jujuy,50-54,Varón,1093,496.56,0.45,0.09,0.04,0.44,Muy alta
2009,38,Jujuy,55-59,Mujer,2530,1041.14,0.41,0.25,0.09,0.35,Muy alta
2009,38,Jujuy,55-59,Varón,2410,974.78,0.4,0.2,0.07,0.36,Muy alta
2009,38,Jujuy,60-64,Mujer,2053,856.4,0.42,0.14,0.05,0.38,Muy alta
2009,38,Jujuy,60-64,Varón,2661,951.03,0.36,0.3,0.09,0.3,Alta
2009,38,Jujuy,65-69,Mujer,845,485.36,0.57,0.12,0.06,0.54,Muy alta
2009,38,Jujuy,65-69,Varón,1570,655.06,0.42,0.24,0.09,0.37,Muy alta
2009,38,Jujuy,70-74,Mujer,1797,627.48,0.35,0.33,0.1,0.29,Alta
2009,38,Jujuy,70-74,Varón,1042,616.69,0.59,0.19,0.1,0.52,Muy alta
2009,38,Jujuy,75-79,Mujer,1875,804.95,0.43,0.33,0.11,0.34,Muy alta
2009,38,Jujuy,75-79,Varón,984,503.05,0.51,0.22,0.1,0.47,Muy alta
2009,38,Jujuy,80+,Mujer,1078,601.4,0.56,0.18,0.09,0.49,Muy alta
2009,38,Jujuy,80+,Varón,494,410.15,0.83,0.12,0.1,0.77,Muy alta
2009,42,La Pampa,35-39,Mujer,991,370.23,0.37,0.12,0.04,0.35,Muy alta
2009,42,La Pampa,35-39,Varón,124,124,1,0.02,0.02,0.99,Muy alta
2009,42,La Pampa,40-44,Mujer,1729,668.02,0.39,0.19,0.06,0.33,Muy alta
2009,42,La Pampa,40-44,Varón,325,192.29,0.59,0.05,0.03,0.58,Muy alta
2009,42,La Pampa,45-49,Mujer,497,246.33,0.5,0.06,0.03,0.49,Muy alta
2009,42,La Pampa,45-49,Varón,0,0,NA,0,0,NA,NA
2009,42,La Pampa,50-54,Mujer,1161,481.05,0.41,0.22,0.08,0.36,Muy alta
2009,42,La Pampa,50-54,Varón,783,356.32,0.46,0.12,0.05,0.44,Muy alta
2009,42,La Pampa,55-59,Mujer,746,309.2,0.41,0.12,0.05,0.4,Muy alta
2009,42,La Pampa,55-59,Varón,626,289.95,0.46,0.08,0.04,0.47,Muy alta
2009,42,La Pampa,60-64,Mujer,1308,426.98,0.33,0.23,0.07,0.29,Alta
2009,42,La Pampa,60-64,Varón,887,416.69,0.47,0.19,0.08,0.42,Muy alta
2009,42,La Pampa,65-69,Mujer,1079,432.36,0.4,0.22,0.08,0.34,Muy alta
2009,42,La Pampa,65-69,Varón,1190,467.93,0.39,0.25,0.09,0.34,Muy alta
2009,42,La Pampa,70-74,Mujer,706,294.55,0.42,0.17,0.07,0.38,Muy alta
2009,42,La Pampa,70-74,Varón,699,302.32,0.43,0.33,0.12,0.36,Muy alta
2009,42,La Pampa,75-79,Mujer,1143,351.64,0.31,0.4,0.1,0.24,Alta
2009,42,La Pampa,75-79,Varón,375,268.21,0.72,0.16,0.1,0.64,Muy alta
2009,42,La Pampa,80+,Mujer,653,323.59,0.5,0.16,0.07,0.44,Muy alta
2009,42,La Pampa,80+,Varón,497,366.88,0.74,0.21,0.13,0.62,Muy alta
2009,46,La Rioja,35-39,Mujer,948,514.38,0.54,0.11,0.05,0.5,Muy alta
2009,46,La Rioja,35-39,Varón,157,157,1,0.02,0.02,0.99,Muy alta
2009,46,La Rioja,40-44,Mujer,605,293,0.48,0.09,0.04,0.46,Muy alta
2009,46,La Rioja,40-44,Varón,891,307.28,0.34,0.14,0.04,0.33,Muy alta
2009,46,La Rioja,45-49,Mujer,1052,422.38,0.4,0.13,0.05,0.38,Muy alta
2009,46,La Rioja,45-49,Varón,1143,507.48,0.44,0.14,0.06,0.4,Muy alta
2009,46,La Rioja,50-54,Mujer,1771,586.14,0.33,0.27,0.08,0.28,Alta
2009,46,La Rioja,50-54,Varón,1632,565.23,0.35,0.26,0.08,0.29,Alta
2009,46,La Rioja,55-59,Mujer,1434,514.62,0.36,0.26,0.08,0.31,Muy alta
2009,46,La Rioja,55-59,Varón,591,310.43,0.53,0.11,0.06,0.51,Muy alta
2009,46,La Rioja,60-64,Mujer,1597,536.17,0.34,0.41,0.1,0.25,Alta
2009,46,La Rioja,60-64,Varón,1077,441.28,0.41,0.27,0.09,0.35,Muy alta
2009,46,La Rioja,65-69,Mujer,1749,538.06,0.31,0.44,0.1,0.22,Alta
2009,46,La Rioja,65-69,Varón,598,262.24,0.44,0.2,0.08,0.41,Muy alta
2009,46,La Rioja,70-74,Mujer,841,312.56,0.37,0.41,0.11,0.28,Alta
2009,46,La Rioja,70-74,Varón,1028,421.3,0.41,0.47,0.14,0.3,Alta
2009,46,La Rioja,75-79,Mujer,127,127,1,0.11,0.11,0.95,Muy alta
2009,46,La Rioja,75-79,Varón,94,66.47,0.71,0.11,0.08,0.75,Muy alta
2009,46,La Rioja,80+,Mujer,210,148.55,0.71,0.07,0.05,0.7,Muy alta
2009,46,La Rioja,80+,Varón,51,51,1,0.09,0.1,1.01,Muy alta
2009,50,Mendoza,35-39,Mujer,686,494.78,0.72,0.02,0.01,0.72,Muy alta
2009,50,Mendoza,35-39,Varón,2622,1316.61,0.5,0.07,0.03,0.49,Muy alta
2009,50,Mendoza,40-44,Mujer,1969,1152.31,0.59,0.06,0.03,0.57,Muy alta
2009,50,Mendoza,40-44,Varón,1976,1249.5,0.63,0.07,0.04,0.61,Muy alta
2009,50,Mendoza,45-49,Mujer,1703,995.44,0.58,0.05,0.03,0.58,Muy alta
2009,50,Mendoza,45-49,Varón,3916,2009.64,0.51,0.13,0.06,0.48,Muy alta
2009,50,Mendoza,50-54,Mujer,2202,1557.45,0.71,0.06,0.04,0.69,Muy alta
2009,50,Mendoza,50-54,Varón,6556,2888.71,0.44,0.2,0.08,0.39,Muy alta
2009,50,Mendoza,55-59,Mujer,4970,2173.69,0.44,0.13,0.06,0.41,Muy alta
2009,50,Mendoza,55-59,Varón,1267,786.47,0.62,0.04,0.03,0.63,Muy alta
2009,50,Mendoza,60-64,Mujer,6202,2346.94,0.38,0.17,0.06,0.35,Muy alta
2009,50,Mendoza,60-64,Varón,4160,2164.96,0.52,0.16,0.08,0.48,Muy alta
2009,50,Mendoza,65-69,Mujer,7564,2369.71,0.31,0.31,0.08,0.26,Alta
2009,50,Mendoza,65-69,Varón,4779,2042.08,0.43,0.25,0.09,0.37,Muy alta
2009,50,Mendoza,70-74,Mujer,4475,1818.6,0.41,0.18,0.07,0.37,Muy alta
2009,50,Mendoza,70-74,Varón,4527,1810.28,0.4,0.2,0.08,0.39,Muy alta
2009,50,Mendoza,75-79,Mujer,3903,1524.52,0.39,0.23,0.08,0.35,Muy alta
2009,50,Mendoza,75-79,Varón,736,736,1,0.06,0.05,0.97,Muy alta
2009,50,Mendoza,80+,Mujer,2606,1308.47,0.5,0.18,0.08,0.46,Muy alta
2009,50,Mendoza,80+,Varón,2960,1765.54,0.6,0.23,0.12,0.52,Muy alta
2009,54,Misiones,35-39,Mujer,3238,1151.16,0.36,0.12,0.04,0.33,Muy alta
2009,54,Misiones,35-39,Varón,1292,710.92,0.55,0.06,0.03,0.53,Muy alta
2009,54,Misiones,40-44,Mujer,2046,1009.91,0.49,0.08,0.04,0.47,Muy alta
2009,54,Misiones,40-44,Varón,605,427.92,0.71,0.04,0.03,0.7,Muy alta
2009,54,Misiones,45-49,Mujer,418,418,1,0.02,0.02,0.99,Muy alta
2009,54,Misiones,45-49,Varón,1032,673.44,0.65,0.04,0.02,0.64,Muy alta
2009,54,Misiones,50-54,Mujer,1710,1039.21,0.61,0.09,0.05,0.58,Muy alta
2009,54,Misiones,50-54,Varón,2142,1029.56,0.48,0.12,0.05,0.45,Muy alta
2009,54,Misiones,55-59,Mujer,2183,917.94,0.42,0.2,0.08,0.37,Muy alta
2009,54,Misiones,55-59,Varón,1907,928.02,0.49,0.15,0.07,0.45,Muy alta
2009,54,Misiones,60-64,Mujer,1227,535.52,0.44,0.13,0.05,0.42,Muy alta
2009,54,Misiones,60-64,Varón,2442,1580.03,0.65,0.18,0.1,0.56,Muy alta
2009,54,Misiones,65-69,Mujer,1213,538.55,0.44,0.21,0.08,0.41,Muy alta
2009,54,Misiones,65-69,Varón,523,400.92,0.77,0.06,0.05,0.77,Muy alta
2009,54,Misiones,70-74,Mujer,885,597.88,0.68,0.13,0.08,0.63,Muy alta
2009,54,Misiones,70-74,Varón,2116,1039.29,0.49,0.47,0.16,0.34,Muy alta
2009,54,Misiones,75-79,Mujer,1356,1023.4,0.75,0.26,0.16,0.6,Muy alta
2009,54,Misiones,75-79,Varón,1175,611.11,0.52,0.45,0.16,0.36,Muy alta
2009,54,Misiones,80+,Mujer,701,579.66,0.83,0.21,0.15,0.71,Muy alta
2009,54,Misiones,80+,Varón,0,0,NA,0,0,NA,NA
2009,58,Neuquén,35-39,Mujer,1488,651.2,0.44,0.07,0.03,0.43,Muy alta
2009,58,Neuquén,35-39,Varón,1362,635.11,0.47,0.09,0.04,0.45,Muy alta
2009,58,Neuquén,40-44,Mujer,789,423.82,0.54,0.05,0.03,0.54,Muy alta
2009,58,Neuquén,40-44,Varón,950,576.18,0.61,0.11,0.06,0.57,Muy alta
