anio,prov_res,prov_res_cat,sexo,grupo_edad,defun_dm
2018,54,Misiones,Masculino,50 a 54,8
2018,54,Misiones,Masculino,55 a 59,19
2018,54,Misiones,Masculino,60 a 64,38
2018,54,Misiones,Masculino,65 a 69,31
2018,54,Misiones,Masculino,70 a 74,18
2018,54,Misiones,Masculino,75 a 79,21
2018,54,Misiones,Masculino,80 y más,31
2018,54,Misiones,Femenino,10 a 14,0
2018,54,Misiones,Femenino,15 a 19,0
2018,54,Misiones,Femenino,20 a 24,1
2018,54,Misiones,Femenino,25 a 29,0
2018,54,Misiones,Femenino,30 a 34,1
2018,54,Misiones,Femenino,35 a 39,2
2018,54,Misiones,Femenino,40 a 44,2
2018,54,Misiones,Femenino,45 a 49,5
2018,54,Misiones,Femenino,50 a 54,8
2018,54,Misiones,Femenino,55 a 59,8
2018,54,Misiones,Femenino,60 a 64,26
2018,54,Misiones,Femenino,65 a 69,13
2018,54,Misiones,Femenino,70 a 74,20
2018,54,Misiones,Femenino,75 a 79,28
2018,54,Misiones,Femenino,80 y más,51
2018,58,Neuquén,Masculino,10 a 14,0
2018,58,Neuquén,Masculino,15 a 19,0
2018,58,Neuquén,Masculino,20 a 24,1
2018,58,Neuquén,Masculino,25 a 29,0
2018,58,Neuquén,Masculino,30 a 34,0
2018,58,Neuquén,Masculino,35 a 39,1
2018,58,Neuquén,Masculino,40 a 44,0
2018,58,Neuquén,Masculino,45 a 49,4
2018,58,Neuquén,Masculino,50 a 54,3
2018,58,Neuquén,Masculino,55 a 59,11
2018,58,Neuquén,Masculino,60 a 64,17
2018,58,Neuquén,Masculino,65 a 69,23
2018,58,Neuquén,Masculino,70 a 74,31
2018,58,Neuquén,Masculino,75 a 79,19
2018,58,Neuquén,Masculino,80 y más,45
2018,58,Neuquén,Femenino,10 a 14,0
2018,58,Neuquén,Femenino,15 a 19,0
2018,58,Neuquén,Femenino,20 a 24,0
2018,58,Neuquén,Femenino,25 a 29,0
2018,58,Neuquén,Femenino,30 a 34,0
2018,58,Neuquén,Femenino,35 a 39,0
2018,58,Neuquén,Femenino,40 a 44,0
2018,58,Neuquén,Femenino,45 a 49,4
2018,58,Neuquén,Femenino,50 a 54,2
2018,58,Neuquén,Femenino,55 a 59,8
2018,58,Neuquén,Femenino,60 a 64,14
2018,58,Neuquén,Femenino,65 a 69,11
2018,58,Neuquén,Femenino,70 a 74,24
2018,58,Neuquén,Femenino,75 a 79,19
2018,58,Neuquén,Femenino,80 y más,50
2018,62,Río Negro,Masculino,10 a 14,0
2018,62,Río Negro,Masculino,15 a 19,0
2018,62,Río Negro,Masculino,20 a 24,0
2018,62,Río Negro,Masculino,25 a 29,0
2018,62,Río Negro,Masculino,30 a 34,2
2018,62,Río Negro,Masculino,35 a 39,0
2018,62,Río Negro,Masculino,40 a 44,0
2018,62,Río Negro,Masculino,45 a 49,0
2018,62,Río Negro,Masculino,50 a 54,6
2018,62,Río Negro,Masculino,55 a 59,5
2018,62,Río Negro,Masculino,60 a 64,6
2018,62,Río Negro,Masculino,65 a 69,7
2018,62,Río Negro,Masculino,70 a 74,7
2018,62,Río Negro,Masculino,75 a 79,20
2018,62,Río Negro,Masculino,80 y más,16
2018,62,Río Negro,Femenino,10 a 14,0
2018,62,Río Negro,Femenino,15 a 19,0
2018,62,Río Negro,Femenino,20 a 24,0
2018,62,Río Negro,Femenino,25 a 29,0
2018,62,Río Negro,Femenino,30 a 34,0
2018,62,Río Negro,Femenino,35 a 39,0
2018,62,Río Negro,Femenino,40 a 44,0
2018,62,Río Negro,Femenino,45 a 49,2
2018,62,Río Negro,Femenino,50 a 54,1
2018,62,Río Negro,Femenino,55 a 59,2
2018,62,Río Negro,Femenino,60 a 64,9
2018,62,Río Negro,Femenino,65 a 69,6
2018,62,Río Negro,Femenino,70 a 74,10
2018,62,Río Negro,Femenino,75 a 79,4
2018,62,Río Negro,Femenino,80 y más,24
2018,66,Salta,Masculino,10 a 14,0
2018,66,Salta,Masculino,15 a 19,0
2018,66,Salta,Masculino,20 a 24,0
2018,66,Salta,Masculino,25 a 29,3
2018,66,Salta,Masculino,30 a 34,1
2018,66,Salta,Masculino,35 a 39,2
2018,66,Salta,Masculino,40 a 44,3
2018,66,Salta,Masculino,45 a 49,7
2018,66,Salta,Masculino,50 a 54,11
2018,66,Salta,Masculino,55 a 59,18
2018,66,Salta,Masculino,60 a 64,25
2018,66,Salta,Masculino,65 a 69,37
2018,66,Salta,Masculino,70 a 74,31
2018,66,Salta,Masculino,75 a 79,22
2018,66,Salta,Masculino,80 y más,34
2018,66,Salta,Femenino,10 a 14,0
2018,66,Salta,Femenino,15 a 19,1
2018,66,Salta,Femenino,20 a 24,0
2018,66,Salta,Femenino,25 a 29,1
2018,66,Salta,Femenino,30 a 34,0
2018,66,Salta,Femenino,35 a 39,1
2018,66,Salta,Femenino,40 a 44,3
2018,66,Salta,Femenino,45 a 49,5
2018,66,Salta,Femenino,50 a 54,15
2018,66,Salta,Femenino,55 a 59,14
2018,66,Salta,Femenino,60 a 64,17
2018,66,Salta,Femenino,65 a 69,32
2018,66,Salta,Femenino,70 a 74,18
2018,66,Salta,Femenino,75 a 79,23
2018,66,Salta,Femenino,80 y más,43
2018,70,San Juan,Masculino,10 a 14,0
2018,70,San Juan,Masculino,15 a 19,0
2018,70,San Juan,Masculino,20 a 24,0
2018,70,San Juan,Masculino,25 a 29,0
2018,70,San Juan,Masculino,30 a 34,2
2018,70,San Juan,Masculino,35 a 39,1
2018,70,San Juan,Masculino,40 a 44,2
2018,70,San Juan,Masculino,45 a 49,3
2018,70,San Juan,Masculino,50 a 54,4
2018,70,San Juan,Masculino,55 a 59,10
2018,70,San Juan,Masculino,60 a 64,10
2018,70,San Juan,Masculino,65 a 69,26
2018,70,San Juan,Masculino,70 a 74,37
2018,70,San Juan,Masculino,75 a 79,27
2018,70,San Juan,Masculino,80 y más,34
2018,70,San Juan,Femenino,10 a 14,0
2018,70,San Juan,Femenino,15 a 19,0
2018,70,San Juan,Femenino,20 a 24,0
2018,70,San Juan,Femenino,25 a 29,1
2018,70,San Juan,Femenino,30 a 34,0
2018,70,San Juan,Femenino,35 a 39,0
2018,70,San Juan,Femenino,40 a 44,1
2018,70,San Juan,Femenino,45 a 49,1
2018,70,San Juan,Femenino,50 a 54,7
2018,70,San Juan,Femenino,55 a 59,8
2018,70,San Juan,Femenino,60 a 64,12
2018,70,San Juan,Femenino,65 a 69,18
2018,70,San Juan,Femenino,70 a 74,26
2018,70,San Juan,Femenino,75 a 79,23
2018,70,San Juan,Femenino,80 y más,51
2018,74,San Luis,Masculino,10 a 14,0
2018,74,San Luis,Masculino,15 a 19,1
2018,74,San Luis,Masculino,20 a 24,0
2018,74,San Luis,Masculino,25 a 29,0
2018,74,San Luis,Masculino,30 a 34,0
2018,74,San Luis,Masculino,35 a 39,0
2018,74,San Luis,Masculino,40 a 44,1
2018,74,San Luis,Masculino,45 a 49,0
2018,74,San Luis,Masculino,50 a 54,2
2018,74,San Luis,Masculino,55 a 59,3
2018,74,San Luis,Masculino,60 a 64,10
2018,74,San Luis,Masculino,65 a 69,5
2018,74,San Luis,Masculino,70 a 74,12
2018,74,San Luis,Masculino,75 a 79,14
2018,74,San Luis,Masculino,80 y más,17
2018,74,San Luis,Femenino,10 a 14,0
2018,74,San Luis,Femenino,15 a 19,0
2018,74,San Luis,Femenino,20 a 24,0
2018,74,San Luis,Femenino,25 a 29,0
2018,74,San Luis,Femenino,30 a 34,0
2018,74,San Luis,Femenino,35 a 39,0
2018,74,San Luis,Femenino,40 a 44,0
2018,74,San Luis,Femenino,45 a 49,1
2018,74,San Luis,Femenino,50 a 54,0
2018,74,San Luis,Femenino,55 a 59,0
2018,74,San Luis,Femenino,60 a 64,4
2018,74,San Luis,Femenino,65 a 69,10
2018,74,San Luis,Femenino,70 a 74,4
2018,74,San Luis,Femenino,75 a 79,7
2018,74,San Luis,Femenino,80 y más,19
2018,78,Santa Cruz,Masculino,10 a 14,0
2018,78,Santa Cruz,Masculino,15 a 19,0
2018,78,Santa Cruz,Masculino,20 a 24,0
2018,78,Santa Cruz,Masculino,25 a 29,0
2018,78,Santa Cruz,Masculino,30 a 34,0
2018,78,Santa Cruz,Masculino,35 a 39,0
2018,78,Santa Cruz,Masculino,40 a 44,0
2018,78,Santa Cruz,Masculino,45 a 49,1
2018,78,Santa Cruz,Masculino,50 a 54,5
2018,78,Santa Cruz,Masculino,55 a 59,3
2018,78,Santa Cruz,Masculino,60 a 64,3
2018,78,Santa Cruz,Masculino,65 a 69,5
2018,78,Santa Cruz,Masculino,70 a 74,12
2018,78,Santa Cruz,Masculino,75 a 79,11
2018,78,Santa Cruz,Masculino,80 y más,11
2018,78,Santa Cruz,Femenino,10 a 14,0
2018,78,Santa Cruz,Femenino,15 a 19,0
2018,78,Santa Cruz,Femenino,20 a 24,0
2018,78,Santa Cruz,Femenino,25 a 29,0
2018,78,Santa Cruz,Femenino,30 a 34,0
2018,78,Santa Cruz,Femenino,35 a 39,0
2018,78,Santa Cruz,Femenino,40 a 44,1
2018,78,Santa Cruz,Femenino,45 a 49,1
2018,78,Santa Cruz,Femenino,50 a 54,1
2018,78,Santa Cruz,Femenino,55 a 59,4
2018,78,Santa Cruz,Femenino,60 a 64,4
2018,78,Santa Cruz,Femenino,65 a 69,9
2018,78,Santa Cruz,Femenino,70 a 74,9
2018,78,Santa Cruz,Femenino,75 a 79,7
2018,78,Santa Cruz,Femenino,80 y más,20
2018,82,Santa Fe,Masculino,10 a 14,0
2018,82,Santa Fe,Masculino,15 a 19,0
2018,82,Santa Fe,Masculino,20 a 24,0
2018,82,Santa Fe,Masculino,25 a 29,1
2018,82,Santa Fe,Masculino,30 a 34,0
2018,82,Santa Fe,Masculino,35 a 39,1
2018,82,Santa Fe,Masculino,40 a 44,3
2018,82,Santa Fe,Masculino,45 a 49,9
2018,82,Santa Fe,Masculino,50 a 54,10
2018,82,Santa Fe,Masculino,55 a 59,29
2018,82,Santa Fe,Masculino,60 a 64,25
2018,82,Santa Fe,Masculino,65 a 69,44
2018,82,Santa Fe,Masculino,70 a 74,46
2018,82,Santa Fe,Masculino,75 a 79,49
2018,82,Santa Fe,Masculino,80 y más,90
2018,82,Santa Fe,Femenino,10 a 14,0
2018,82,Santa Fe,Femenino,15 a 19,0
2018,82,Santa Fe,Femenino,20 a 24,0
2018,82,Santa Fe,Femenino,25 a 29,0
2018,82,Santa Fe,Femenino,30 a 34,2
2018,82,Santa Fe,Femenino,35 a 39,1
2018,82,Santa Fe,Femenino,40 a 44,0
2018,82,Santa Fe,Femenino,45 a 49,5
2018,82,Santa Fe,Femenino,50 a 54,7
2018,82,Santa Fe,Femenino,55 a 59,17
2018,82,Santa Fe,Femenino,60 a 64,26
2018,82,Santa Fe,Femenino,65 a 69,25
2018,82,Santa Fe,Femenino,70 a 74,29
2018,82,Santa Fe,Femenino,75 a 79,50
2018,82,Santa Fe,Femenino,80 y más,110
2018,86,Santiago del Estero,Masculino,10 a 14,0
2018,86,Santiago del Estero,Masculino,15 a 19,0
2018,86,Santiago del Estero,Masculino,20 a 24,0
2018,86,Santiago del Estero,Masculino,25 a 29,0
2018,86,Santiago del Estero,Masculino,30 a 34,0
2018,86,Santiago del Estero,Masculino,35 a 39,1
2018,86,Santiago del Estero,Masculino,40 a 44,2
2018,86,Santiago del Estero,Masculino,45 a 49,4
2018,86,Santiago del Estero,Masculino,50 a 54,0
2018,86,Santiago del Estero,Masculino,55 a 59,13
2018,86,Santiago del Estero,Masculino,60 a 64,19
2018,86,Santiago del Estero,Masculino,65 a 69,9
2018,86,Santiago del Estero,Masculino,70 a 74,12
2018,86,Santiago del Estero,Masculino,75 a 79,6
2018,86,Santiago del Estero,Masculino,80 y más,9
2018,86,Santiago del Estero,Femenino,10 a 14,0
2018,86,Santiago del Estero,Femenino,15 a 19,0
2018,86,Santiago del Estero,Femenino,20 a 24,0
2018,86,Santiago del Estero,Femenino,25 a 29,0
2018,86,Santiago del Estero,Femenino,30 a 34,1
2018,86,Santiago del Estero,Femenino,35 a 39,1
2018,86,Santiago del Estero,Femenino,40 a 44,0
2018,86,Santiago del Estero,Femenino,45 a 49,2
2018,86,Santiago del Estero,Femenino,50 a 54,5
2018,86,Santiago del Estero,Femenino,55 a 59,7
2018,86,Santiago del Estero,Femenino,60 a 64,9
2018,86,Santiago del Estero,Femenino,65 a 69,17
2018,86,Santiago del Estero,Femenino,70 a 74,12
2018,86,Santiago del Estero,Femenino,75 a 79,6
2018,86,Santiago del Estero,Femenino,80 y más,18
2018,90,Tucumán,Masculino,10 a 14,0
2018,90,Tucumán,Masculino,15 a 19,0
2018,90,Tucumán,Masculino,20 a 24,0
2018,90,Tucumán,Masculino,25 a 29,0
2018,90,Tucumán,Masculino,30 a 34,1
2018,90,Tucumán,Masculino,35 a 39,3
2018,90,Tucumán,Masculino,40 a 44,4
2018,90,Tucumán,Masculino,45 a 49,1
2018,90,Tucumán,Masculino,50 a 54,10
2018,90,Tucumán,Masculino,55 a 59,13
2018,90,Tucumán,Masculino,60 a 64,25
2018,90,Tucumán,Masculino,65 a 69,34
2018,90,Tucumán,Masculino,70 a 74,25
2018,90,Tucumán,Masculino,75 a 79,32
2018,90,Tucumán,Masculino,80 y más,35
2018,90,Tucumán,Femenino,10 a 14,0
2018,90,Tucumán,Femenino,15 a 19,0
2018,90,Tucumán,Femenino,20 a 24,0
2018,90,Tucumán,Femenino,25 a 29,1
2018,90,Tucumán,Femenino,30 a 34,2
2018,90,Tucumán,Femenino,35 a 39,1
2018,90,Tucumán,Femenino,40 a 44,0
2018,90,Tucumán,Femenino,45 a 49,3
2018,90,Tucumán,Femenino,50 a 54,4
2018,90,Tucumán,Femenino,55 a 59,9
2018,90,Tucumán,Femenino,60 a 64,18
2018,90,Tucumán,Femenino,65 a 69,27
2018,90,Tucumán,Femenino,70 a 74,27
2018,90,Tucumán,Femenino,75 a 79,30
2018,90,Tucumán,Femenino,80 y más,42
2018,94,Tierra del Fuego,Masculino,10 a 14,0
2018,94,Tierra del Fuego,Masculino,15 a 19,0
2018,94,Tierra del Fuego,Masculino,20 a 24,0
2018,94,Tierra del Fuego,Masculino,25 a 29,0
2018,94,Tierra del Fuego,Masculino,30 a 34,0
2018,94,Tierra del Fuego,Masculino,35 a 39,0
2018,94,Tierra del Fuego,Masculino,40 a 44,1
2018,94,Tierra del Fuego,Masculino,45 a 49,0
2018,94,Tierra del Fuego,Masculino,50 a 54,0
2018,94,Tierra del Fuego,Masculino,55 a 59,2
2018,94,Tierra del Fuego,Masculino,60 a 64,5
2018,94,Tierra del Fuego,Masculino,65 a 69,5
2018,94,Tierra del Fuego,Masculino,70 a 74,0
2018,94,Tierra del Fuego,Masculino,75 a 79,3
2018,94,Tierra del Fuego,Masculino,80 y más,1
2018,94,Tierra del Fuego,Femenino,10 a 14,0
2018,94,Tierra del Fuego,Femenino,15 a 19,0
2018,94,Tierra del Fuego,Femenino,20 a 24,0
2018,94,Tierra del Fuego,Femenino,25 a 29,0
2018,94,Tierra del Fuego,Femenino,30 a 34,0
2018,94,Tierra del Fuego,Femenino,35 a 39,0
2018,94,Tierra del Fuego,Femenino,40 a 44,0
2018,94,Tierra del Fuego,Femenino,45 a 49,0
2018,94,Tierra del Fuego,Femenino,50 a 54,0
2018,94,Tierra del Fuego,Femenino,55 a 59,1
2018,94,Tierra del Fuego,Femenino,60 a 64,0
2018,94,Tierra del Fuego,Femenino,65 a 69,6
2018,94,Tierra del Fuego,Femenino,70 a 74,1
2018,94,Tierra del Fuego,Femenino,75 a 79,2
2018,94,Tierra del Fuego,Femenino,80 y más,1
2019,02,CABA,Masculino,10 a 14,0
2019,02,CABA,Masculino,15 a 19,0
2019,02,CABA,Masculino,20 a 24,0
2019,02,CABA,Masculino,25 a 29,1
2019,02,CABA,Masculino,30 a 34,0
2019,02,CABA,Masculino,35 a 39,1
2019,02,CABA,Masculino,40 a 44,1
2019,02,CABA,Masculino,45 a 49,3
2019,02,CABA,Masculino,50 a 54,7
2019,02,CABA,Masculino,55 a 59,11
2019,02,CABA,Masculino,60 a 64,19
2019,02,CABA,Masculino,65 a 69,18
2019,02,CABA,Masculino,70 a 74,29
2019,02,CABA,Masculino,75 a 79,13
2019,02,CABA,Masculino,80 y más,49
2019,02,CABA,Femenino,10 a 14,0
2019,02,CABA,Femenino,15 a 19,0
2019,02,CABA,Femenino,20 a 24,2
2019,02,CABA,Femenino,25 a 29,0
2019,02,CABA,Femenino,30 a 34,0
2019,02,CABA,Femenino,35 a 39,1
2019,02,CABA,Femenino,40 a 44,3
2019,02,CABA,Femenino,45 a 49,1
2019,02,CABA,Femenino,50 a 54,0
2019,02,CABA,Femenino,55 a 59,3
2019,02,CABA,Femenino,60 a 64,4
2019,02,CABA,Femenino,65 a 69,8
2019,02,CABA,Femenino,70 a 74,11
2019,02,CABA,Femenino,75 a 79,16
2019,02,CABA,Femenino,80 y más,76
2019,06,Buenos Aires,Masculino,10 a 14,0
2019,06,Buenos Aires,Masculino,15 a 19,1
2019,06,Buenos Aires,Masculino,20 a 24,3
2019,06,Buenos Aires,Masculino,25 a 29,2
2019,06,Buenos Aires,Masculino,30 a 34,7
2019,06,Buenos Aires,Masculino,35 a 39,7
2019,06,Buenos Aires,Masculino,40 a 44,22
2019,06,Buenos Aires,Masculino,45 a 49,23
2019,06,Buenos Aires,Masculino,50 a 54,52
2019,06,Buenos Aires,Masculino,55 a 59,117
2019,06,Buenos Aires,Masculino,60 a 64,156
2019,06,Buenos Aires,Masculino,65 a 69,220
2019,06,Buenos Aires,Masculino,70 a 74,267
2019,06,Buenos Aires,Masculino,75 a 79,229
2019,06,Buenos Aires,Masculino,80 y más,341
2019,06,Buenos Aires,Femenino,10 a 14,3
2019,06,Buenos Aires,Femenino,15 a 19,0
2019,06,Buenos Aires,Femenino,20 a 24,2
2019,06,Buenos Aires,Femenino,25 a 29,3
2019,06,Buenos Aires,Femenino,30 a 34,7
2019,06,Buenos Aires,Femenino,35 a 39,10
2019,06,Buenos Aires,Femenino,40 a 44,17
2019,06,Buenos Aires,Femenino,45 a 49,26
2019,06,Buenos Aires,Femenino,50 a 54,41
2019,06,Buenos Aires,Femenino,55 a 59,71
2019,06,Buenos Aires,Femenino,60 a 64,100
2019,06,Buenos Aires,Femenino,65 a 69,129
2019,06,Buenos Aires,Femenino,70 a 74,157
2019,06,Buenos Aires,Femenino,75 a 79,186
2019,06,Buenos Aires,Femenino,80 y más,471
2019,10,Catamarca,Masculino,10 a 14,0
2019,10,Catamarca,Masculino,15 a 19,0
2019,10,Catamarca,Masculino,20 a 24,0
2019,10,Catamarca,Masculino,25 a 29,0
2019,10,Catamarca,Masculino,30 a 34,0
2019,10,Catamarca,Masculino,35 a 39,1
2019,10,Catamarca,Masculino,40 a 44,1
2019,10,Catamarca,Masculino,45 a 49,4
2019,10,Catamarca,Masculino,50 a 54,3
2019,10,Catamarca,Masculino,55 a 59,5
2019,10,Catamarca,Masculino,60 a 64,13
2019,10,Catamarca,Masculino,65 a 69,13
2019,10,Catamarca,Masculino,70 a 74,13
2019,10,Catamarca,Masculino,75 a 79,7
2019,10,Catamarca,Masculino,80 y más,8
2019,10,Catamarca,Femenino,10 a 14,0
2019,10,Catamarca,Femenino,15 a 19,0
2019,10,Catamarca,Femenino,20 a 24,0
2019,10,Catamarca,Femenino,25 a 29,0
2019,10,Catamarca,Femenino,30 a 34,1
2019,10,Catamarca,Femenino,35 a 39,0
2019,10,Catamarca,Femenino,40 a 44,1
2019,10,Catamarca,Femenino,45 a 49,1
2019,10,Catamarca,Femenino,50 a 54,2
2019,10,Catamarca,Femenino,55 a 59,2
2019,10,Catamarca,Femenino,60 a 64,6
2019,10,Catamarca,Femenino,65 a 69,3
2019,10,Catamarca,Femenino,70 a 74,10
2019,10,Catamarca,Femenino,75 a 79,7
2019,10,Catamarca,Femenino,80 y más,12
2019,14,Córdoba,Masculino,10 a 14,0
2019,14,Córdoba,Masculino,15 a 19,1
2019,14,Córdoba,Masculino,20 a 24,1
2019,14,Córdoba,Masculino,25 a 29,1
2019,14,Córdoba,Masculino,30 a 34,3
2019,14,Córdoba,Masculino,35 a 39,6
2019,14,Córdoba,Masculino,40 a 44,8
2019,14,Córdoba,Masculino,45 a 49,10
2019,14,Córdoba,Masculino,50 a 54,14
2019,14,Córdoba,Masculino,55 a 59,37
2019,14,Córdoba,Masculino,60 a 64,53
2019,14,Córdoba,Masculino,65 a 69,74
2019,14,Córdoba,Masculino,70 a 74,98
2019,14,Córdoba,Masculino,75 a 79,97
2019,14,Córdoba,Masculino,80 y más,144
2019,14,Córdoba,Femenino,10 a 14,1
2019,14,Córdoba,Femenino,15 a 19,0
2019,14,Córdoba,Femenino,20 a 24,1
2019,14,Córdoba,Femenino,25 a 29,0
2019,14,Córdoba,Femenino,30 a 34,3
2019,14,Córdoba,Femenino,35 a 39,1
2019,14,Córdoba,Femenino,40 a 44,6
2019,14,Córdoba,Femenino,45 a 49,7
2019,14,Córdoba,Femenino,50 a 54,15
2019,14,Córdoba,Femenino,55 a 59,17
2019,14,Córdoba,Femenino,60 a 64,25
2019,14,Córdoba,Femenino,65 a 69,46
2019,14,Córdoba,Femenino,70 a 74,51
2019,14,Córdoba,Femenino,75 a 79,71
2019,14,Córdoba,Femenino,80 y más,209
2019,18,Corrientes,Masculino,10 a 14,0
2019,18,Corrientes,Masculino,15 a 19,0
2019,18,Corrientes,Masculino,20 a 24,0
2019,18,Corrientes,Masculino,25 a 29,0
2019,18,Corrientes,Masculino,30 a 34,0
2019,18,Corrientes,Masculino,35 a 39,1
2019,18,Corrientes,Masculino,40 a 44,2
2019,18,Corrientes,Masculino,45 a 49,3
2019,18,Corrientes,Masculino,50 a 54,10
2019,18,Corrientes,Masculino,55 a 59,13
2019,18,Corrientes,Masculino,60 a 64,16
2019,18,Corrientes,Masculino,65 a 69,27
2019,18,Corrientes,Masculino,70 a 74,22
2019,18,Corrientes,Masculino,75 a 79,24
2019,18,Corrientes,Masculino,80 y más,26
2019,18,Corrientes,Femenino,10 a 14,0
2019,18,Corrientes,Femenino,15 a 19,0
2019,18,Corrientes,Femenino,20 a 24,0
2019,18,Corrientes,Femenino,25 a 29,1
2019,18,Corrientes,Femenino,30 a 34,0
2019,18,Corrientes,Femenino,35 a 39,0
2019,18,Corrientes,Femenino,40 a 44,1
2019,18,Corrientes,Femenino,45 a 49,4
2019,18,Corrientes,Femenino,50 a 54,6
2019,18,Corrientes,Femenino,55 a 59,6
2019,18,Corrientes,Femenino,60 a 64,20
2019,18,Corrientes,Femenino,65 a 69,17
2019,18,Corrientes,Femenino,70 a 74,25
2019,18,Corrientes,Femenino,75 a 79,24
2019,18,Corrientes,Femenino,80 y más,58
2019,22,Chaco,Masculino,10 a 14,1
2019,22,Chaco,Masculino,15 a 19,0
2019,22,Chaco,Masculino,20 a 24,0
2019,22,Chaco,Masculino,25 a 29,0
2019,22,Chaco,Masculino,30 a 34,0
2019,22,Chaco,Masculino,35 a 39,2
2019,22,Chaco,Masculino,40 a 44,4
2019,22,Chaco,Masculino,45 a 49,4
2019,22,Chaco,Masculino,50 a 54,15
2019,22,Chaco,Masculino,55 a 59,20
2019,22,Chaco,Masculino,60 a 64,24
2019,22,Chaco,Masculino,65 a 69,37
2019,22,Chaco,Masculino,70 a 74,25
2019,22,Chaco,Masculino,75 a 79,23
2019,22,Chaco,Masculino,80 y más,14
2019,22,Chaco,Femenino,10 a 14,0
2019,22,Chaco,Femenino,15 a 19,0
2019,22,Chaco,Femenino,20 a 24,0
2019,22,Chaco,Femenino,25 a 29,0
2019,22,Chaco,Femenino,30 a 34,2
2019,22,Chaco,Femenino,35 a 39,2
2019,22,Chaco,Femenino,40 a 44,3
2019,22,Chaco,Femenino,45 a 49,5
2019,22,Chaco,Femenino,50 a 54,13
2019,22,Chaco,Femenino,55 a 59,15
2019,22,Chaco,Femenino,60 a 64,12
2019,22,Chaco,Femenino,65 a 69,17
2019,22,Chaco,Femenino,70 a 74,18
2019,22,Chaco,Femenino,75 a 79,27
2019,22,Chaco,Femenino,80 y más,37
2019,26,Chubut,Masculino,10 a 14,0
2019,26,Chubut,Masculino,15 a 19,0
2019,26,Chubut,Masculino,20 a 24,0
2019,26,Chubut,Masculino,25 a 29,1
2019,26,Chubut,Masculino,30 a 34,0
2019,26,Chubut,Masculino,35 a 39,0
2019,26,Chubut,Masculino,40 a 44,0
2019,26,Chubut,Masculino,45 a 49,1
2019,26,Chubut,Masculino,50 a 54,5
2019,26,Chubut,Masculino,55 a 59,4
2019,26,Chubut,Masculino,60 a 64,3
2019,26,Chubut,Masculino,65 a 69,8
2019,26,Chubut,Masculino,70 a 74,4
2019,26,Chubut,Masculino,75 a 79,14
2019,26,Chubut,Masculino,80 y más,17
2019,26,Chubut,Femenino,10 a 14,0
2019,26,Chubut,Femenino,15 a 19,0
2019,26,Chubut,Femenino,20 a 24,0
2019,26,Chubut,Femenino,25 a 29,0
2019,26,Chubut,Femenino,30 a 34,0
2019,26,Chubut,Femenino,35 a 39,0
2019,26,Chubut,Femenino,40 a 44,1
2019,26,Chubut,Femenino,45 a 49,2
2019,26,Chubut,Femenino,50 a 54,2
2019,26,Chubut,Femenino,55 a 59,0
2019,26,Chubut,Femenino,60 a 64,1
2019,26,Chubut,Femenino,65 a 69,4
2019,26,Chubut,Femenino,70 a 74,6
2019,26,Chubut,Femenino,75 a 79,7
2019,26,Chubut,Femenino,80 y más,24
2019,30,Entre Ríos,Masculino,10 a 14,0
2019,30,Entre Ríos,Masculino,15 a 19,0
2019,30,Entre Ríos,Masculino,20 a 24,0
2019,30,Entre Ríos,Masculino,25 a 29,0
2019,30,Entre Ríos,Masculino,30 a 34,0
2019,30,Entre Ríos,Masculino,35 a 39,0
2019,30,Entre Ríos,Masculino,40 a 44,2
2019,30,Entre Ríos,Masculino,45 a 49,4
2019,30,Entre Ríos,Masculino,50 a 54,5
2019,30,Entre Ríos,Masculino,55 a 59,6
2019,30,Entre Ríos,Masculino,60 a 64,29
2019,30,Entre Ríos,Masculino,65 a 69,37
2019,30,Entre Ríos,Masculino,70 a 74,26
2019,30,Entre Ríos,Masculino,75 a 79,29
2019,30,Entre Ríos,Masculino,80 y más,39
2019,30,Entre Ríos,Femenino,10 a 14,0
2019,30,Entre Ríos,Femenino,15 a 19,0
2019,30,Entre Ríos,Femenino,20 a 24,0
2019,30,Entre Ríos,Femenino,25 a 29,1
2019,30,Entre Ríos,Femenino,30 a 34,0
2019,30,Entre Ríos,Femenino,35 a 39,0
2019,30,Entre Ríos,Femenino,40 a 44,2
2019,30,Entre Ríos,Femenino,45 a 49,2
2019,30,Entre Ríos,Femenino,50 a 54,4
2019,30,Entre Ríos,Femenino,55 a 59,7
2019,30,Entre Ríos,Femenino,60 a 64,7
2019,30,Entre Ríos,Femenino,65 a 69,23
2019,30,Entre Ríos,Femenino,70 a 74,16
2019,30,Entre Ríos,Femenino,75 a 79,22
2019,30,Entre Ríos,Femenino,80 y más,50
2019,34,Formosa,Masculino,10 a 14,0
2019,34,Formosa,Masculino,15 a 19,0
2019,34,Formosa,Masculino,20 a 24,0
2019,34,Formosa,Masculino,25 a 29,0
2019,34,Formosa,Masculino,30 a 34,2
2019,34,Formosa,Masculino,35 a 39,0
2019,34,Formosa,Masculino,40 a 44,2
2019,34,Formosa,Masculino,45 a 49,8
2019,34,Formosa,Masculino,50 a 54,8
2019,34,Formosa,Masculino,55 a 59,13
2019,34,Formosa,Masculino,60 a 64,21
2019,34,Formosa,Masculino,65 a 69,21
2019,34,Formosa,Masculino,70 a 74,18
2019,34,Formosa,Masculino,75 a 79,17
2019,34,Formosa,Masculino,80 y más,19
