anio_enfr,prov_id,prov_nombre,grupo_edad,sexo,dm_total,dm_total_cv,dm_prev,dm_prev_cv
2018,14,Córdoba,20 a 24,Varón,2060,0.72,0.02,0.75
2018,14,Córdoba,25 a 29,Mujer,10245,0.48,0.07,0.49
2018,14,Córdoba,25 a 29,Varón,2968,0.62,0.02,0.64
2018,14,Córdoba,30 a 34,Mujer,17222,0.37,0.14,0.35
2018,14,Córdoba,30 a 34,Varón,6370,0.51,0.06,0.53
2018,14,Córdoba,35 a 39,Mujer,9599,0.46,0.08,0.43
2018,14,Córdoba,35 a 39,Varón,5860,0.64,0.06,0.64
2018,14,Córdoba,40 a 44,Mujer,11840,0.38,0.09,0.36
2018,14,Córdoba,40 a 44,Varón,12196,0.5,0.13,0.47
2018,14,Córdoba,45 a 49,Mujer,10987,0.47,0.14,0.45
2018,14,Córdoba,45 a 49,Varón,21824,0.39,0.23,0.35
2018,14,Córdoba,50 a 54,Mujer,16791,0.41,0.21,0.37
2018,14,Córdoba,50 a 54,Varón,10616,0.45,0.14,0.42
2018,14,Córdoba,55 a 59,Mujer,8909,0.45,0.25,0.37
2018,14,Córdoba,55 a 59,Varón,20295,0.31,0.23,0.3
2018,14,Córdoba,60 a 64,Mujer,27410,0.28,0.28,0.25
2018,14,Córdoba,60 a 64,Varón,12473,0.44,0.17,0.42
2018,14,Córdoba,65 a 69,Mujer,26309,0.29,0.3,0.23
2018,14,Córdoba,65 a 69,Varón,15831,0.32,0.25,0.27
2018,14,Córdoba,70 a 74,Mujer,13477,0.41,0.27,0.35
2018,14,Córdoba,70 a 74,Varón,9878,0.55,0.23,0.46
2018,14,Córdoba,75 a 79,Mujer,4781,0.46,0.11,0.49
2018,14,Córdoba,75 a 79,Varón,4195,0.46,0.15,0.49
2018,14,Córdoba,80+,Mujer,4221,0.76,0.08,0.7
2018,14,Córdoba,80+,Varón,4831,0.55,0.22,0.46
2018,18,Corrientes,20 a 24,Mujer,4615,0.53,0.12,0.54
2018,18,Corrientes,20 a 24,Varón,4115,0.64,0.1,0.67
2018,18,Corrientes,25 a 29,Mujer,3608,0.38,0.1,0.37
2018,18,Corrientes,25 a 29,Varón,0,NA,0,NA
2018,18,Corrientes,30 a 34,Mujer,6430,0.48,0.15,0.43
2018,18,Corrientes,30 a 34,Varón,2090,0.53,0.08,0.52
2018,18,Corrientes,35 a 39,Mujer,5411,0.42,0.16,0.38
2018,18,Corrientes,35 a 39,Varón,3439,0.62,0.11,0.63
2018,18,Corrientes,40 a 44,Mujer,1300,0.54,0.05,0.55
2018,18,Corrientes,40 a 44,Varón,231,0.67,0.01,0.7
2018,18,Corrientes,45 a 49,Mujer,3660,0.55,0.16,0.5
2018,18,Corrientes,45 a 49,Varón,2999,0.57,0.12,0.52
2018,18,Corrientes,50 a 54,Mujer,6048,0.4,0.32,0.36
2018,18,Corrientes,50 a 54,Varón,1301,0.62,0.08,0.7
2018,18,Corrientes,55 a 59,Mujer,3022,0.46,0.11,0.46
2018,18,Corrientes,55 a 59,Varón,2535,0.82,0.12,0.85
2018,18,Corrientes,60 a 64,Mujer,7052,0.43,0.38,0.31
2018,18,Corrientes,60 a 64,Varón,2055,0.49,0.12,0.53
2018,18,Corrientes,65 a 69,Mujer,3070,0.32,0.2,0.33
2018,18,Corrientes,65 a 69,Varón,3017,0.43,0.16,0.5
2018,18,Corrientes,70 a 74,Mujer,3172,0.67,0.3,0.52
2018,18,Corrientes,70 a 74,Varón,1415,0.8,0.15,0.67
2018,18,Corrientes,75 a 79,Mujer,1793,0.64,0.19,0.54
2018,18,Corrientes,75 a 79,Varón,1841,0.45,0.47,0.33
2018,18,Corrientes,80+,Mujer,3722,0.35,0.32,0.3
2018,18,Corrientes,80+,Varón,1251,0.46,0.22,0.55
2018,22,Chaco,20 a 24,Mujer,1858,0.54,0.05,0.53
2018,22,Chaco,20 a 24,Varón,712,0.94,0.02,0.96
2018,22,Chaco,25 a 29,Mujer,901,0.84,0.02,0.89
2018,22,Chaco,25 a 29,Varón,632,0.99,0.02,1.08
2018,22,Chaco,30 a 34,Mujer,2418,0.48,0.06,0.46
2018,22,Chaco,30 a 34,Varón,1468,0.71,0.05,0.74
2018,22,Chaco,35 a 39,Mujer,3372,0.37,0.09,0.37
2018,22,Chaco,35 a 39,Varón,0,NA,0,NA
2018,22,Chaco,40 a 44,Mujer,1468,1.02,0.06,0.95
2018,22,Chaco,40 a 44,Varón,3986,0.42,0.12,0.39
2018,22,Chaco,45 a 49,Mujer,3360,0.38,0.14,0.39
2018,22,Chaco,45 a 49,Varón,2430,0.56,0.1,0.54
2018,22,Chaco,50 a 54,Mujer,4669,0.3,0.22,0.29
2018,22,Chaco,50 a 54,Varón,0,NA,0,NA
2018,22,Chaco,55 a 59,Mujer,2103,0.43,0.1,0.4
2018,22,Chaco,55 a 59,Varón,3371,0.48,0.17,0.48
2018,22,Chaco,60 a 64,Mujer,3603,0.62,0.19,0.57
2018,22,Chaco,60 a 64,Varón,8933,0.36,0.32,0.34
2018,22,Chaco,65 a 69,Mujer,2548,0.41,0.19,0.47
2018,22,Chaco,65 a 69,Varón,2219,0.49,0.14,0.49
2018,22,Chaco,70 a 74,Mujer,5405,0.34,0.36,0.28
2018,22,Chaco,70 a 74,Varón,1207,0.49,0.15,0.55
2018,22,Chaco,75 a 79,Mujer,1516,0.38,0.19,0.43
2018,22,Chaco,75 a 79,Varón,209,0.93,0.1,0.8
2018,22,Chaco,80+,Mujer,3221,0.67,0.45,0.47
2018,22,Chaco,80+,Varón,299,0.86,0.04,1.22
2018,26,Chubut,20 a 24,Mujer,963,0.6,0.04,0.65
2018,26,Chubut,20 a 24,Varón,0,NA,0,NA
2018,26,Chubut,25 a 29,Mujer,3505,0.43,0.15,0.42
2018,26,Chubut,25 a 29,Varón,517,1.12,0.02,1.28
2018,26,Chubut,30 a 34,Mujer,3901,0.39,0.17,0.36
2018,26,Chubut,30 a 34,Varón,1145,0.71,0.07,0.69
2018,26,Chubut,35 a 39,Mujer,3287,0.33,0.17,0.3
2018,26,Chubut,35 a 39,Varón,2105,0.44,0.09,0.44
2018,26,Chubut,40 a 44,Mujer,748,0.68,0.04,0.67
2018,26,Chubut,40 a 44,Varón,2229,0.54,0.1,0.53
2018,26,Chubut,45 a 49,Mujer,1323,0.59,0.1,0.62
2018,26,Chubut,45 a 49,Varón,2413,0.54,0.13,0.5
2018,26,Chubut,50 a 54,Mujer,4773,0.53,0.25,0.45
2018,26,Chubut,50 a 54,Varón,755,0.68,0.06,0.72
2018,26,Chubut,55 a 59,Mujer,1183,0.48,0.11,0.52
2018,26,Chubut,55 a 59,Varón,2487,0.57,0.24,0.53
2018,26,Chubut,60 a 64,Mujer,2712,0.38,0.32,0.28
2018,26,Chubut,60 a 64,Varón,767,0.68,0.09,0.72
2018,26,Chubut,65 a 69,Mujer,2318,0.44,0.23,0.35
2018,26,Chubut,65 a 69,Varón,3065,0.51,0.35,0.46
2018,26,Chubut,70 a 74,Mujer,501,0.79,0.13,0.76
2018,26,Chubut,70 a 74,Varón,1616,0.49,0.33,0.43
2018,26,Chubut,75 a 79,Mujer,200,0.8,0.1,0.95
2018,26,Chubut,75 a 79,Varón,0,NA,0,NA
2018,26,Chubut,80+,Mujer,686,0.67,0.13,0.6
2018,26,Chubut,80+,Varón,2724,0.49,0.42,0.42
2018,30,Entre Ríos,20 a 24,Mujer,2027,0.6,0.05,0.48
2018,30,Entre Ríos,20 a 24,Varón,1079,0.76,0.02,0.71
2018,30,Entre Ríos,25 a 29,Mujer,2496,0.34,0.06,0.34
2018,30,Entre Ríos,25 a 29,Varón,451,1.03,0.01,1.09
2018,30,Entre Ríos,30 a 34,Mujer,3955,0.34,0.11,0.34
2018,30,Entre Ríos,30 a 34,Varón,347,0.97,0.01,0.98
2018,30,Entre Ríos,35 a 39,Mujer,5567,0.28,0.12,0.26
2018,30,Entre Ríos,35 a 39,Varón,680,0.67,0.02,0.68
2018,30,Entre Ríos,40 a 44,Mujer,2235,0.36,0.07,0.33
2018,30,Entre Ríos,40 a 44,Varón,3015,0.52,0.08,0.51
2018,30,Entre Ríos,45 a 49,Mujer,7171,0.37,0.19,0.34
2018,30,Entre Ríos,45 a 49,Varón,2539,0.55,0.1,0.51
2018,30,Entre Ríos,50 a 54,Mujer,3487,0.59,0.12,0.54
2018,30,Entre Ríos,50 a 54,Varón,1628,0.47,0.06,0.49
2018,30,Entre Ríos,55 a 59,Mujer,9805,0.29,0.31,0.21
2018,30,Entre Ríos,55 a 59,Varón,980,0.64,0.06,0.65
2018,30,Entre Ríos,60 a 64,Mujer,5700,0.31,0.24,0.25
2018,30,Entre Ríos,60 a 64,Varón,5762,0.33,0.2,0.29
2018,30,Entre Ríos,65 a 69,Mujer,4413,0.37,0.15,0.34
2018,30,Entre Ríos,65 a 69,Varón,2428,0.4,0.17,0.39
2018,30,Entre Ríos,70 a 74,Mujer,2802,0.37,0.19,0.32
2018,30,Entre Ríos,70 a 74,Varón,4180,0.33,0.27,0.3
2018,30,Entre Ríos,75 a 79,Mujer,4334,0.43,0.26,0.36
2018,30,Entre Ríos,75 a 79,Varón,2698,0.4,0.24,0.34
2018,30,Entre Ríos,80+,Mujer,3240,0.28,0.21,0.28
2018,30,Entre Ríos,80+,Varón,1457,0.59,0.14,0.64
2018,34,Formosa,20 a 24,Mujer,1180,0.81,0.05,0.89
2018,34,Formosa,20 a 24,Varón,0,NA,0,NA
2018,34,Formosa,25 a 29,Mujer,182,0.69,0.02,0.7
2018,34,Formosa,25 a 29,Varón,0,NA,0,NA
2018,34,Formosa,30 a 34,Mujer,1438,0.53,0.08,0.58
2018,34,Formosa,30 a 34,Varón,1539,0.61,0.12,0.57
2018,34,Formosa,35 a 39,Mujer,1421,0.4,0.09,0.43
2018,34,Formosa,35 a 39,Varón,0,NA,0,NA
2018,34,Formosa,40 a 44,Mujer,796,0.63,0.09,0.61
2018,34,Formosa,40 a 44,Varón,1124,0.71,0.08,0.73
2018,34,Formosa,45 a 49,Mujer,1962,0.44,0.16,0.44
2018,34,Formosa,45 a 49,Varón,1296,0.55,0.1,0.51
2018,34,Formosa,50 a 54,Mujer,3974,0.34,0.31,0.29
2018,34,Formosa,50 a 54,Varón,2963,0.31,0.38,0.25
2018,34,Formosa,55 a 59,Mujer,1455,0.49,0.14,0.45
2018,34,Formosa,55 a 59,Varón,2084,0.37,0.19,0.39
2018,34,Formosa,60 a 64,Mujer,213,0.75,0.03,0.78
2018,34,Formosa,60 a 64,Varón,2101,0.37,0.26,0.34
2018,34,Formosa,65 a 69,Mujer,1046,0.41,0.18,0.38
2018,34,Formosa,65 a 69,Varón,1578,0.5,0.31,0.43
2018,34,Formosa,70 a 74,Mujer,1483,0.49,0.3,0.39
2018,34,Formosa,70 a 74,Varón,710,0.61,0.18,0.55
2018,34,Formosa,75 a 79,Mujer,869,0.43,0.18,0.37
2018,34,Formosa,75 a 79,Varón,1068,0.55,0.22,0.51
2018,34,Formosa,80+,Mujer,1884,0.32,0.52,0.22
2018,34,Formosa,80+,Varón,1098,0.53,0.31,0.48
2018,38,Jujuy,20 a 24,Mujer,1356,0.52,0.05,0.57
2018,38,Jujuy,20 a 24,Varón,0,NA,0,NA
2018,38,Jujuy,25 a 29,Mujer,1426,1.01,0.04,1.05
2018,38,Jujuy,25 a 29,Varón,486,1.13,0.02,1.36
2018,38,Jujuy,30 a 34,Mujer,957,0.63,0.05,0.62
2018,38,Jujuy,30 a 34,Varón,830,0.76,0.05,0.72
2018,38,Jujuy,35 a 39,Mujer,4148,0.45,0.16,0.43
2018,38,Jujuy,35 a 39,Varón,1708,0.74,0.07,0.71
2018,38,Jujuy,40 a 44,Mujer,913,0.61,0.04,0.59
2018,38,Jujuy,40 a 44,Varón,1791,0.48,0.12,0.47
2018,38,Jujuy,45 a 49,Mujer,2496,0.43,0.14,0.4
2018,38,Jujuy,45 a 49,Varón,1345,0.61,0.07,0.63
2018,38,Jujuy,50 a 54,Mujer,2608,0.46,0.14,0.44
2018,38,Jujuy,50 a 54,Varón,2640,0.43,0.14,0.45
2018,38,Jujuy,55 a 59,Mujer,2379,0.49,0.19,0.52
2018,38,Jujuy,55 a 59,Varón,1234,0.5,0.1,0.58
2018,38,Jujuy,60 a 64,Mujer,3623,0.31,0.32,0.25
2018,38,Jujuy,60 a 64,Varón,977,0.17,0.15,0.33
2018,38,Jujuy,65 a 69,Mujer,1384,0.55,0.13,0.52
2018,38,Jujuy,65 a 69,Varón,2188,0.51,0.18,0.54
2018,38,Jujuy,70 a 74,Mujer,877,0.65,0.14,0.6
2018,38,Jujuy,70 a 74,Varón,480,0.77,0.05,0.79
2018,38,Jujuy,75 a 79,Mujer,328,0.75,0.08,0.79
2018,38,Jujuy,75 a 79,Varón,915,1.14,0.13,1.1
2018,38,Jujuy,80+,Mujer,592,0.48,0.13,0.63
2018,38,Jujuy,80+,Varón,744,0.8,0.27,0.8
2018,42,La Pampa,20 a 24,Mujer,485,0.7,0.06,0.72
2018,42,La Pampa,20 a 24,Varón,1704,0.54,0.13,0.58
2018,42,La Pampa,25 a 29,Mujer,868,0.61,0.1,0.53
2018,42,La Pampa,25 a 29,Varón,0,NA,0,NA
2018,42,La Pampa,30 a 34,Mujer,2106,0.41,0.2,0.37
2018,42,La Pampa,30 a 34,Varón,578,0.8,0.06,0.84
2018,42,La Pampa,35 a 39,Mujer,1751,0.47,0.18,0.44
2018,42,La Pampa,35 a 39,Varón,2025,0.44,0.27,0.45
2018,42,La Pampa,40 a 44,Mujer,50,1.04,0.01,1.12
2018,42,La Pampa,40 a 44,Varón,554,0.69,0.09,0.82
2018,42,La Pampa,45 a 49,Mujer,567,0.67,0.09,0.83
2018,42,La Pampa,45 a 49,Varón,2368,0.38,0.29,0.32
2018,42,La Pampa,50 a 54,Mujer,629,0.45,0.12,0.48
2018,42,La Pampa,50 a 54,Varón,287,0.75,0.07,1.02
2018,42,La Pampa,55 a 59,Mujer,39,0.95,0.01,1.09
2018,42,La Pampa,55 a 59,Varón,651,0.39,0.13,0.4
2018,42,La Pampa,60 a 64,Mujer,2629,0.34,0.51,0.24
2018,42,La Pampa,60 a 64,Varón,1866,0.39,0.29,0.37
2018,42,La Pampa,65 a 69,Mujer,695,0.4,0.14,0.43
2018,42,La Pampa,65 a 69,Varón,310,0.81,0.11,0.93
2018,42,La Pampa,70 a 74,Mujer,611,0.52,0.13,0.58
2018,42,La Pampa,70 a 74,Varón,1039,0.54,0.29,0.52
2018,42,La Pampa,75 a 79,Mujer,530,0.77,0.19,0.68
2018,42,La Pampa,75 a 79,Varón,1176,0.6,0.33,0.51
2018,42,La Pampa,80+,Mujer,407,0.45,0.18,0.61
2018,42,La Pampa,80+,Varón,575,0.61,0.34,0.5
2018,46,La Rioja,20 a 24,Mujer,1614,0.59,0.11,0.6
2018,46,La Rioja,20 a 24,Varón,99,1.06,0.01,1.11
2018,46,La Rioja,25 a 29,Mujer,1506,0.57,0.12,0.55
2018,46,La Rioja,25 a 29,Varón,209,0.77,0.01,0.83
2018,46,La Rioja,30 a 34,Mujer,812,0.66,0.1,0.7
2018,46,La Rioja,30 a 34,Varón,1908,0.56,0.12,0.53
2018,46,La Rioja,35 a 39,Mujer,1139,0.55,0.09,0.54
2018,46,La Rioja,35 a 39,Varón,1269,0.57,0.13,0.54
2018,46,La Rioja,40 a 44,Mujer,1621,0.56,0.13,0.56
2018,46,La Rioja,40 a 44,Varón,533,0.68,0.07,0.7
2018,46,La Rioja,45 a 49,Mujer,2247,0.45,0.22,0.43
2018,46,La Rioja,45 a 49,Varón,37,1.1,0.01,1.28
2018,46,La Rioja,50 a 54,Mujer,2358,0.48,0.34,0.39
2018,46,La Rioja,50 a 54,Varón,1271,0.6,0.17,0.62
2018,46,La Rioja,55 a 59,Mujer,2497,0.34,0.22,0.31
2018,46,La Rioja,55 a 59,Varón,1098,0.58,0.3,0.48
2018,46,La Rioja,60 a 64,Mujer,1215,0.53,0.34,0.34
2018,46,La Rioja,60 a 64,Varón,2530,0.4,0.4,0.33
2018,46,La Rioja,65 a 69,Mujer,748,0.68,0.14,0.65
2018,46,La Rioja,65 a 69,Varón,2866,0.41,0.46,0.34
2018,46,La Rioja,70 a 74,Mujer,1309,0.57,0.32,0.5
2018,46,La Rioja,70 a 74,Varón,1104,0.5,0.54,0.39
2018,46,La Rioja,75 a 79,Mujer,365,0.95,0.17,1.06
2018,46,La Rioja,75 a 79,Varón,447,1.04,0.33,0.8
2018,46,La Rioja,80+,Mujer,628,0.69,0.23,0.57
2018,46,La Rioja,80+,Varón,0,NA,0,NA
2018,50,Mendoza,20 a 24,Mujer,1444,0.79,0.03,0.76
2018,50,Mendoza,20 a 24,Varón,3146,0.68,0.05,0.75
2018,50,Mendoza,25 a 29,Mujer,5808,0.72,0.08,0.76
2018,50,Mendoza,25 a 29,Varón,0,NA,0,NA
2018,50,Mendoza,30 a 34,Mujer,16308,0.47,0.18,0.51
2018,50,Mendoza,30 a 34,Varón,780,1.24,0.02,1.19
2018,50,Mendoza,35 a 39,Mujer,6073,0.57,0.14,0.49
2018,50,Mendoza,35 a 39,Varón,2071,1.13,0.04,1.26
2018,50,Mendoza,40 a 44,Mujer,11282,0.42,0.23,0.37
2018,50,Mendoza,40 a 44,Varón,5780,0.48,0.12,0.48
2018,50,Mendoza,45 a 49,Mujer,4865,0.64,0.11,0.62
2018,50,Mendoza,45 a 49,Varón,1645,0.84,0.03,0.87
2018,50,Mendoza,50 a 54,Mujer,6414,0.53,0.15,0.53
2018,50,Mendoza,50 a 54,Varón,2772,0.9,0.07,0.87
2018,50,Mendoza,55 a 59,Mujer,3566,0.64,0.13,0.52
2018,50,Mendoza,55 a 59,Varón,9273,0.38,0.23,0.34
2018,50,Mendoza,60 a 64,Mujer,3019,0.34,0.11,0.37
2018,50,Mendoza,60 a 64,Varón,11479,0.29,0.36,0.27
2018,50,Mendoza,65 a 69,Mujer,5005,0.31,0.17,0.37
2018,50,Mendoza,65 a 69,Varón,10927,0.42,0.41,0.35
2018,50,Mendoza,70 a 74,Mujer,5814,0.33,0.25,0.27
2018,50,Mendoza,70 a 74,Varón,6322,0.55,0.26,0.51
2018,50,Mendoza,75 a 79,Mujer,1711,0.57,0.08,0.57
2018,50,Mendoza,75 a 79,Varón,6488,0.51,0.3,0.45
2018,50,Mendoza,80+,Mujer,2184,0.71,0.09,0.7
2018,50,Mendoza,80+,Varón,2305,0.43,0.15,0.54
2018,54,Misiones,20 a 24,Mujer,2372,0.57,0.07,0.56
2018,54,Misiones,20 a 24,Varón,2612,0.45,0.06,0.44
2018,54,Misiones,25 a 29,Mujer,7339,0.37,0.19,0.31
2018,54,Misiones,25 a 29,Varón,3152,0.52,0.08,0.5
2018,54,Misiones,30 a 34,Mujer,2390,0.46,0.08,0.43
2018,54,Misiones,30 a 34,Varón,1667,0.68,0.07,0.66
2018,54,Misiones,35 a 39,Mujer,4164,0.4,0.11,0.33
2018,54,Misiones,35 a 39,Varón,1515,0.57,0.05,0.56
2018,54,Misiones,40 a 44,Mujer,6453,0.44,0.2,0.42
2018,54,Misiones,40 a 44,Varón,1756,0.74,0.09,0.72
2018,54,Misiones,45 a 49,Mujer,3609,0.46,0.16,0.38
2018,54,Misiones,45 a 49,Varón,5229,0.33,0.21,0.33
2018,54,Misiones,50 a 54,Mujer,3486,0.33,0.17,0.33
2018,54,Misiones,50 a 54,Varón,2970,0.67,0.14,0.63
2018,54,Misiones,55 a 59,Mujer,10588,0.26,0.44,0.19
2018,54,Misiones,55 a 59,Varón,1476,0.53,0.11,0.58
2018,54,Misiones,60 a 64,Mujer,3539,0.35,0.22,0.29
2018,54,Misiones,60 a 64,Varón,3205,0.46,0.15,0.44
2018,54,Misiones,65 a 69,Mujer,2655,0.31,0.17,0.29
2018,54,Misiones,65 a 69,Varón,3977,0.32,0.29,0.3
2018,54,Misiones,70 a 74,Mujer,1033,0.54,0.1,0.57
2018,54,Misiones,70 a 74,Varón,2358,0.73,0.24,0.59
2018,54,Misiones,75 a 79,Mujer,1259,0.63,0.18,0.61
2018,54,Misiones,75 a 79,Varón,256,0.97,0.12,2.39
2018,54,Misiones,80+,Mujer,3237,0.65,0.31,0.51
2018,54,Misiones,80+,Varón,0,NA,0,NA
2018,58,Neuquén,20 a 24,Mujer,3421,0.46,0.14,0.47
2018,58,Neuquén,20 a 24,Varón,912,0.96,0.04,0.92
2018,58,Neuquén,25 a 29,Mujer,1800,0.53,0.1,0.52
2018,58,Neuquén,25 a 29,Varón,0,NA,0,NA
2018,58,Neuquén,30 a 34,Mujer,3313,0.39,0.14,0.4
2018,58,Neuquén,30 a 34,Varón,801,0.69,0.03,0.7
2018,58,Neuquén,35 a 39,Mujer,4216,0.36,0.18,0.33
2018,58,Neuquén,35 a 39,Varón,608,0.59,0.03,0.61
2018,58,Neuquén,40 a 44,Mujer,4251,0.4,0.25,0.34
2018,58,Neuquén,40 a 44,Varón,1078,0.68,0.07,0.62
2018,58,Neuquén,45 a 49,Mujer,2161,0.48,0.11,0.46
2018,58,Neuquén,45 a 49,Varón,1528,0.56,0.08,0.58
2018,58,Neuquén,50 a 54,Mujer,2052,0.39,0.13,0.41
2018,58,Neuquén,50 a 54,Varón,544,0.63,0.05,0.62
2018,58,Neuquén,55 a 59,Mujer,1656,0.57,0.19,0.55
2018,58,Neuquén,55 a 59,Varón,2324,0.39,0.21,0.37
2018,58,Neuquén,60 a 64,Mujer,5043,0.35,0.28,0.28
2018,58,Neuquén,60 a 64,Varón,2912,0.4,0.25,0.34
2018,58,Neuquén,65 a 69,Mujer,3256,0.52,0.38,0.4
2018,58,Neuquén,65 a 69,Varón,2382,0.48,0.28,0.46
2018,58,Neuquén,70 a 74,Mujer,1501,0.6,0.28,0.48
2018,58,Neuquén,70 a 74,Varón,2764,0.55,0.36,0.51
2018,58,Neuquén,75 a 79,Mujer,629,0.63,0.08,0.76
2018,58,Neuquén,75 a 79,Varón,288,0.99,0.2,1.55
2018,58,Neuquén,80+,Mujer,2563,0.43,0.57,0.22
2018,58,Neuquén,80+,Varón,0,NA,0,NA
2018,62,Río Negro,20 a 24,Mujer,3344,0.46,0.11,0.49
2018,62,Río Negro,20 a 24,Varón,194,1.17,0.01,1.26
2018,62,Río Negro,25 a 29,Mujer,3664,0.24,0.16,0.27
2018,62,Río Negro,25 a 29,Varón,473,0.8,0.02,0.85
2018,62,Río Negro,30 a 34,Mujer,1857,0.34,0.07,0.34
2018,62,Río Negro,30 a 34,Varón,625,0.5,0.03,0.5
2018,62,Río Negro,35 a 39,Mujer,2586,0.38,0.12,0.42
2018,62,Río Negro,35 a 39,Varón,416,1.03,0.02,1.09
2018,62,Río Negro,40 a 44,Mujer,3371,0.29,0.17,0.26
2018,62,Río Negro,40 a 44,Varón,659,0.9,0.03,0.9
2018,62,Río Negro,45 a 49,Mujer,2633,0.45,0.11,0.46
2018,62,Río Negro,45 a 49,Varón,2407,0.25,0.13,0.29
2018,62,Río Negro,50 a 54,Mujer,3566,0.42,0.21,0.4
2018,62,Río Negro,50 a 54,Varón,1721,0.46,0.11,0.55
2018,62,Río Negro,55 a 59,Mujer,4219,0.5,0.3,0.36
2018,62,Río Negro,55 a 59,Varón,3633,0.35,0.36,0.27
2018,62,Río Negro,60 a 64,Mujer,3284,0.34,0.3,0.27
2018,62,Río Negro,60 a 64,Varón,2458,0.35,0.14,0.38
2018,62,Río Negro,65 a 69,Mujer,1912,0.41,0.21,0.37
2018,62,Río Negro,65 a 69,Varón,3351,0.32,0.29,0.26
2018,62,Río Negro,70 a 74,Mujer,1879,0.27,0.21,0.26
2018,62,Río Negro,70 a 74,Varón,2946,0.35,0.22,0.28
2018,62,Río Negro,75 a 79,Mujer,514,0.56,0.06,0.55
2018,62,Río Negro,75 a 79,Varón,1114,0.48,0.24,0.52
2018,62,Río Negro,80+,Mujer,1512,0.46,0.31,0.38
2018,62,Río Negro,80+,Varón,195,1.13,0.11,1.06
2018,66,Salta,20 a 24,Mujer,1755,0.91,0.03,0.84
2018,66,Salta,20 a 24,Varón,0,NA,0,NA
2018,66,Salta,25 a 29,Mujer,3456,0.54,0.08,0.58
2018,66,Salta,25 a 29,Varón,2428,0.63,0.05,0.59
2018,66,Salta,30 a 34,Mujer,3167,0.38,0.07,0.37
2018,66,Salta,30 a 34,Varón,819,0.93,0.02,0.91
2018,66,Salta,35 a 39,Mujer,5573,0.42,0.13,0.4
2018,66,Salta,35 a 39,Varón,1902,0.52,0.05,0.49
2018,66,Salta,40 a 44,Mujer,7446,0.35,0.2,0.31
2018,66,Salta,40 a 44,Varón,3807,0.43,0.12,0.41
2018,66,Salta,45 a 49,Mujer,4635,0.45,0.16,0.42
2018,66,Salta,45 a 49,Varón,5818,0.33,0.14,0.32
2018,66,Salta,50 a 54,Mujer,5576,0.31,0.17,0.29
2018,66,Salta,50 a 54,Varón,2846,0.46,0.11,0.42
2018,66,Salta,55 a 59,Mujer,6292,0.33,0.22,0.28
2018,66,Salta,55 a 59,Varón,3636,0.38,0.19,0.41
2018,66,Salta,60 a 64,Mujer,4120,0.42,0.21,0.35
2018,66,Salta,60 a 64,Varón,3493,0.35,0.23,0.33
2018,66,Salta,65 a 69,Mujer,4918,0.39,0.23,0.34
2018,66,Salta,65 a 69,Varón,2038,0.48,0.09,0.47
2018,66,Salta,70 a 74,Mujer,3070,0.56,0.2,0.49
2018,66,Salta,70 a 74,Varón,1161,0.58,0.07,0.65
2018,66,Salta,75 a 79,Mujer,2262,0.46,0.28,0.39
2018,66,Salta,75 a 79,Varón,1142,0.93,0.27,0.71
2018,66,Salta,80+,Mujer,1053,0.74,0.13,0.74
2018,66,Salta,80+,Varón,2623,0.58,0.39,0.46
2018,70,San Juan,20 a 24,Mujer,1233,0.78,0.05,0.78
2018,70,San Juan,20 a 24,Varón,1360,0.65,0.05,0.75
2018,70,San Juan,25 a 29,Mujer,157,1.04,0.01,1.12
2018,70,San Juan,25 a 29,Varón,1059,0.82,0.05,0.94
2018,70,San Juan,30 a 34,Mujer,1843,0.5,0.09,0.46
2018,70,San Juan,30 a 34,Varón,0,NA,0,NA
2018,70,San Juan,35 a 39,Mujer,394,0.83,0.02,0.9
2018,70,San Juan,35 a 39,Varón,3947,0.51,0.25,0.42
2018,70,San Juan,40 a 44,Mujer,4245,0.43,0.19,0.38
2018,70,San Juan,40 a 44,Varón,2735,0.54,0.14,0.52
2018,70,San Juan,45 a 49,Mujer,8425,0.31,0.36,0.27
2018,70,San Juan,45 a 49,Varón,744,0.96,0.05,1
2018,70,San Juan,50 a 54,Mujer,3062,0.45,0.15,0.37
2018,70,San Juan,50 a 54,Varón,3795,0.4,0.28,0.4
2018,70,San Juan,55 a 59,Mujer,3549,0.48,0.31,0.39
2018,70,San Juan,55 a 59,Varón,3650,0.53,0.38,0.37
2018,70,San Juan,60 a 64,Mujer,2021,0.57,0.13,0.59
2018,70,San Juan,60 a 64,Varón,3954,0.56,0.34,0.45
2018,70,San Juan,65 a 69,Mujer,5933,0.32,0.47,0.26
2018,70,San Juan,65 a 69,Varón,1324,0.63,0.09,0.63
2018,70,San Juan,70 a 74,Mujer,3942,0.4,0.31,0.36
2018,70,San Juan,70 a 74,Varón,3967,0.43,0.54,0.3
2018,70,San Juan,75 a 79,Mujer,3573,0.43,0.49,0.32
2018,70,San Juan,75 a 79,Varón,915,0.66,0.34,0.61
2018,70,San Juan,80+,Mujer,466,0.82,0.08,0.91
2018,70,San Juan,80+,Varón,917,0.79,0.2,0.87
2018,74,San Luis,20 a 24,Mujer,4247,0.36,0.21,0.34
2018,74,San Luis,20 a 24,Varón,1632,0.71,0.1,0.78
2018,74,San Luis,25 a 29,Mujer,1082,0.48,0.1,0.48
