anio_enfr,prov_nombre,grupo_edad_quin,sexo,def_tri,mean_def_tri,esp_vida,AVP
2005,La Rioja,70 a 74,Mujer,10,3.3333333333333335,12.076120972884306,40.25373657628102
2005,La Rioja,70 a 74,Varón,14,4.666666666666667,15.220524971165217,71.02911653210435
2005,La Rioja,75 a 79,Mujer,13,4.333333333333333,9.298225920446056,40.292312321932904
2005,La Rioja,75 a 79,Varón,6,2,11.714380262171206,23.42876052434241
2005,La Rioja,80 y más,Mujer,21,7,5.992080760900239,41.94456532630168
2005,La Rioja,80 y más,Varón,13,4.333333333333333,7.2709457701241185,31.507431670537844
2005,Mendoza,15 a 19,Mujer,0,0,59.40089991717423,0
2005,Mendoza,15 a 19,Varón,0,0,65.27387185108115,0
2005,Mendoza,20 a 24,Mujer,0,0,54.65657238289693,0
2005,Mendoza,20 a 24,Varón,0,0,60.40297393774405,0
2005,Mendoza,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,Mendoza,25 a 29,Varón,2,0.6666666666666666,55.56145953057201,37.04097302038134
2005,Mendoza,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2005,Mendoza,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2005,Mendoza,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2005,Mendoza,35 a 39,Varón,5,1.6666666666666667,45.89630877119981,76.4938479519997
2005,Mendoza,40 a 44,Mujer,9,3,36.01442579949483,108.04327739848449
2005,Mendoza,40 a 44,Varón,3,1,41.140997801826884,41.140997801826884
2005,Mendoza,45 a 49,Mujer,12,4,31.426428576026836,125.70571430410735
2005,Mendoza,45 a 49,Varón,23,7.666666666666667,36.44056422743235,279.37765907698133
2005,Mendoza,50 a 54,Mujer,35,11.666666666666666,26.993205867479585,314.9207351205951
2005,Mendoza,50 a 54,Varón,40,13.333333333333334,31.849647363574803,424.6619648476641
2005,Mendoza,55 a 59,Mujer,56,18.666666666666668,22.76581335691569,424.9618493290929
2005,Mendoza,55 a 59,Varón,95,31.666666666666668,27.36954671297114,866.7023125774194
2005,Mendoza,60 a 64,Mujer,95,31.666666666666668,18.842402208355736,596.676069931265
2005,Mendoza,60 a 64,Varón,140,46.666666666666664,23.081486008232023,1077.1360137174943
2005,Mendoza,65 a 69,Mujer,141,47,15.272104856236956,717.7889282431369
2005,Mendoza,65 a 69,Varón,196,65.33333333333333,19.041912627332664,1244.071624985734
2005,Mendoza,70 a 74,Mujer,194,64.66666666666667,12.076120972884306,780.9224895798518
2005,Mendoza,70 a 74,Varón,220,73.33333333333333,15.220524971165217,1116.1718312187825
2005,Mendoza,75 a 79,Mujer,173,57.666666666666664,9.298225920446056,536.1976947457225
2005,Mendoza,75 a 79,Varón,154,51.333333333333336,11.714380262171206,601.3381867914553
2005,Mendoza,80 y más,Mujer,247,82.33333333333333,5.992080760900239,493.347982647453
2005,Mendoza,80 y más,Varón,146,48.666666666666664,7.2709457701241185,353.8526941460404
2005,Misiones,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2005,Misiones,15 a 19,Varón,1,0.3333333333333333,65.27387185108115,21.757957283693717
2005,Misiones,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2005,Misiones,20 a 24,Varón,0,0,60.40297393774405,0
2005,Misiones,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,Misiones,25 a 29,Varón,0,0,55.56145953057201,0
2005,Misiones,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2005,Misiones,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2005,Misiones,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2005,Misiones,35 a 39,Varón,3,1,45.89630877119981,45.89630877119981
2005,Misiones,40 a 44,Mujer,6,2,36.01442579949483,72.02885159898966
2005,Misiones,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2005,Misiones,45 a 49,Mujer,11,3.6666666666666665,31.426428576026836,115.23023811209839
2005,Misiones,45 a 49,Varón,8,2.6666666666666665,36.44056422743235,97.17483793981958
2005,Misiones,50 a 54,Mujer,16,5.333333333333333,26.993205867479585,143.96376462655778
2005,Misiones,50 a 54,Varón,19,6.333333333333333,31.849647363574803,201.7144333026404
2005,Misiones,55 a 59,Mujer,32,10.666666666666666,22.76581335691569,242.83534247376735
2005,Misiones,55 a 59,Varón,27,9,27.36954671297114,246.32592041674025
2005,Misiones,60 a 64,Mujer,27,9,18.842402208355736,169.58161987520162
2005,Misiones,60 a 64,Varón,36,12,23.081486008232023,276.9778320987843
2005,Misiones,65 a 69,Mujer,57,19,15.272104856236956,290.16999226850214
2005,Misiones,65 a 69,Varón,49,16.333333333333332,19.041912627332664,311.0179062464335
2005,Misiones,70 a 74,Mujer,57,19,12.076120972884306,229.44629848480182
2005,Misiones,70 a 74,Varón,62,20.666666666666668,15.220524971165217,314.55751607074785
2005,Misiones,75 a 79,Mujer,65,21.666666666666668,9.298225920446056,201.46156160966456
2005,Misiones,75 a 79,Varón,46,15.333333333333334,11.714380262171206,179.62049735329182
2005,Misiones,80 y más,Mujer,82,27.333333333333332,5.992080760900239,163.78354079793988
2005,Misiones,80 y más,Varón,54,18,7.2709457701241185,130.87702386223413
2005,Neuquén,15 a 19,Mujer,0,0,59.40089991717423,0
2005,Neuquén,15 a 19,Varón,0,0,65.27387185108115,0
2005,Neuquén,20 a 24,Mujer,0,0,54.65657238289693,0
2005,Neuquén,20 a 24,Varón,0,0,60.40297393774405,0
2005,Neuquén,25 a 29,Mujer,0,0,50.01971590153033,0
2005,Neuquén,25 a 29,Varón,0,0,55.56145953057201,0
2005,Neuquén,30 a 34,Mujer,1,0.3333333333333333,45.338650136635565,15.112883378878522
2005,Neuquén,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2005,Neuquén,35 a 39,Mujer,0,0,40.649509570707714,0
2005,Neuquén,35 a 39,Varón,0,0,45.89630877119981,0
2005,Neuquén,40 a 44,Mujer,2,0.6666666666666666,36.01442579949483,24.009617199663218
2005,Neuquén,40 a 44,Varón,4,1.3333333333333333,41.140997801826884,54.85466373576918
2005,Neuquén,45 a 49,Mujer,2,0.6666666666666666,31.426428576026836,20.95095238401789
2005,Neuquén,45 a 49,Varón,7,2.3333333333333335,36.44056422743235,85.02798319734215
2005,Neuquén,50 a 54,Mujer,9,3,26.993205867479585,80.97961760243875
2005,Neuquén,50 a 54,Varón,7,2.3333333333333335,31.849647363574803,74.31584384834122
2005,Neuquén,55 a 59,Mujer,18,6,22.76581335691569,136.59488014149414
2005,Neuquén,55 a 59,Varón,24,8,27.36954671297114,218.95637370376912
2005,Neuquén,60 a 64,Mujer,16,5.333333333333333,18.842402208355736,100.49281177789726
2005,Neuquén,60 a 64,Varón,29,9.666666666666666,23.081486008232023,223.12103141290953
2005,Neuquén,65 a 69,Mujer,21,7,15.272104856236956,106.9047339936587
2005,Neuquén,65 a 69,Varón,37,12.333333333333334,19.041912627332664,234.85025573710286
2005,Neuquén,70 a 74,Mujer,14,4.666666666666667,12.076120972884306,56.355231206793434
2005,Neuquén,70 a 74,Varón,42,14,15.220524971165217,213.08734959631303
2005,Neuquén,75 a 79,Mujer,45,15,9.298225920446056,139.47338880669085
2005,Neuquén,75 a 79,Varón,40,13.333333333333334,11.714380262171206,156.19173682894942
2005,Neuquén,80 y más,Mujer,67,22.333333333333332,5.992080760900239,133.82313699343868
2005,Neuquén,80 y más,Varón,42,14,7.2709457701241185,101.79324078173767
2005,Río Negro,15 a 19,Mujer,0,0,59.40089991717423,0
2005,Río Negro,15 a 19,Varón,0,0,65.27387185108115,0
2005,Río Negro,20 a 24,Mujer,0,0,54.65657238289693,0
2005,Río Negro,20 a 24,Varón,0,0,60.40297393774405,0
2005,Río Negro,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,Río Negro,25 a 29,Varón,0,0,55.56145953057201,0
2005,Río Negro,30 a 34,Mujer,0,0,45.338650136635565,0
2005,Río Negro,30 a 34,Varón,0,0,50.71508748453657,0
2005,Río Negro,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2005,Río Negro,35 a 39,Varón,0,0,45.89630877119981,0
2005,Río Negro,40 a 44,Mujer,2,0.6666666666666666,36.01442579949483,24.009617199663218
2005,Río Negro,40 a 44,Varón,1,0.3333333333333333,41.140997801826884,13.713665933942295
2005,Río Negro,45 a 49,Mujer,4,1.3333333333333333,31.426428576026836,41.90190476803578
2005,Río Negro,45 a 49,Varón,1,0.3333333333333333,36.44056422743235,12.146854742477448
2005,Río Negro,50 a 54,Mujer,1,0.3333333333333333,26.993205867479585,8.997735289159861
2005,Río Negro,50 a 54,Varón,5,1.6666666666666667,31.849647363574803,53.08274560595801
2005,Río Negro,55 a 59,Mujer,4,1.3333333333333333,22.76581335691569,30.35441780922092
2005,Río Negro,55 a 59,Varón,10,3.3333333333333335,27.36954671297114,91.23182237657046
2005,Río Negro,60 a 64,Mujer,12,4,18.842402208355736,75.36960883342294
2005,Río Negro,60 a 64,Varón,16,5.333333333333333,23.081486008232023,123.10125871057079
2005,Río Negro,65 a 69,Mujer,10,3.3333333333333335,15.272104856236956,50.90701618745652
2005,Río Negro,65 a 69,Varón,20,6.666666666666667,19.041912627332664,126.94608418221776
2005,Río Negro,70 a 74,Mujer,21,7,12.076120972884306,84.53284681019014
2005,Río Negro,70 a 74,Varón,31,10.333333333333334,15.220524971165217,157.27875803537393
2005,Río Negro,75 a 79,Mujer,29,9.666666666666666,9.298225920446056,89.88285056431187
2005,Río Negro,75 a 79,Varón,27,9,11.714380262171206,105.42942235954085
2005,Río Negro,80 y más,Mujer,41,13.666666666666666,5.992080760900239,81.89177039896994
2005,Río Negro,80 y más,Varón,24,8,7.2709457701241185,58.16756616099295
2005,Salta,15 a 19,Mujer,0,0,59.40089991717423,0
2005,Salta,15 a 19,Varón,0,0,65.27387185108115,0
2005,Salta,20 a 24,Mujer,3,1,54.65657238289693,54.65657238289693
2005,Salta,20 a 24,Varón,1,0.3333333333333333,60.40297393774405,20.13432464591468
2005,Salta,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,Salta,25 a 29,Varón,0,0,55.56145953057201,0
2005,Salta,30 a 34,Mujer,0,0,45.338650136635565,0
2005,Salta,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2005,Salta,35 a 39,Mujer,0,0,40.649509570707714,0
2005,Salta,35 a 39,Varón,2,0.6666666666666666,45.89630877119981,30.597539180799874
2005,Salta,40 a 44,Mujer,3,1,36.01442579949483,36.01442579949483
2005,Salta,40 a 44,Varón,5,1.6666666666666667,41.140997801826884,68.56832966971147
2005,Salta,45 a 49,Mujer,0,0,31.426428576026836,0
2005,Salta,45 a 49,Varón,8,2.6666666666666665,36.44056422743235,97.17483793981958
2005,Salta,50 a 54,Mujer,3,1,26.993205867479585,26.993205867479585
2005,Salta,50 a 54,Varón,13,4.333333333333333,31.849647363574803,138.0151385754908
2005,Salta,55 a 59,Mujer,15,5,22.76581335691569,113.82906678457844
2005,Salta,55 a 59,Varón,19,6.333333333333333,27.36954671297114,173.34046251548386
2005,Salta,60 a 64,Mujer,22,7.333333333333333,18.842402208355736,138.17761619460873
2005,Salta,60 a 64,Varón,16,5.333333333333333,23.081486008232023,123.10125871057079
2005,Salta,65 a 69,Mujer,19,6.333333333333333,15.272104856236956,96.72333075616739
2005,Salta,65 a 69,Varón,31,10.333333333333334,19.041912627332664,196.76643048243753
2005,Salta,70 a 74,Mujer,27,9,12.076120972884306,108.68508875595876
2005,Salta,70 a 74,Varón,23,7.666666666666667,15.220524971165217,116.6906914456
2005,Salta,75 a 79,Mujer,22,7.333333333333333,9.298225920446056,68.18699008327107
2005,Salta,75 a 79,Varón,23,7.666666666666667,11.714380262171206,89.81024867664591
2005,Salta,80 y más,Mujer,52,17.333333333333332,5.992080760900239,103.86273318893747
2005,Salta,80 y más,Varón,35,11.666666666666666,7.2709457701241185,84.82770065144804
2005,San Juan,15 a 19,Mujer,2,0.6666666666666666,59.40089991717423,39.600599944782815
2005,San Juan,15 a 19,Varón,0,0,65.27387185108115,0
2005,San Juan,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2005,San Juan,20 a 24,Varón,2,0.6666666666666666,60.40297393774405,40.26864929182936
2005,San Juan,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,San Juan,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2005,San Juan,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2005,San Juan,30 a 34,Varón,2,0.6666666666666666,50.71508748453657,33.81005832302438
2005,San Juan,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2005,San Juan,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2005,San Juan,40 a 44,Mujer,3,1,36.01442579949483,36.01442579949483
2005,San Juan,40 a 44,Varón,5,1.6666666666666667,41.140997801826884,68.56832966971147
2005,San Juan,45 a 49,Mujer,7,2.3333333333333335,31.426428576026836,73.32833334406263
2005,San Juan,45 a 49,Varón,6,2,36.44056422743235,72.8811284548647
2005,San Juan,50 a 54,Mujer,19,6.333333333333333,26.993205867479585,170.95697049403736
2005,San Juan,50 a 54,Varón,21,7,31.849647363574803,222.94753154502362
2005,San Juan,55 a 59,Mujer,28,9.333333333333334,22.76581335691569,212.48092466454645
2005,San Juan,55 a 59,Varón,37,12.333333333333334,27.36954671297114,337.55774279331075
2005,San Juan,60 a 64,Mujer,45,15,18.842402208355736,282.63603312533604
2005,San Juan,60 a 64,Varón,56,18.666666666666668,23.081486008232023,430.8544054869978
2005,San Juan,65 a 69,Mujer,64,21.333333333333332,15.272104856236956,325.8049035997217
2005,San Juan,65 a 69,Varón,71,23.666666666666668,19.041912627332664,450.6585988468731
2005,San Juan,70 a 74,Mujer,94,31.333333333333332,12.076120972884306,378.3851238170416
2005,San Juan,70 a 74,Varón,78,26,15.220524971165217,395.7336492502956
2005,San Juan,75 a 79,Mujer,87,29,9.298225920446056,269.6485516929356
2005,San Juan,75 a 79,Varón,86,28.666666666666668,11.714380262171206,335.81223418224124
2005,San Juan,80 y más,Mujer,123,41,5.992080760900239,245.6753111969098
2005,San Juan,80 y más,Varón,87,29,7.2709457701241185,210.85742733359945
2005,San Luis,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2005,San Luis,15 a 19,Varón,0,0,65.27387185108115,0
2005,San Luis,20 a 24,Mujer,0,0,54.65657238289693,0
2005,San Luis,20 a 24,Varón,0,0,60.40297393774405,0
2005,San Luis,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,San Luis,25 a 29,Varón,0,0,55.56145953057201,0
2005,San Luis,30 a 34,Mujer,0,0,45.338650136635565,0
2005,San Luis,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2005,San Luis,35 a 39,Mujer,1,0.3333333333333333,40.649509570707714,13.549836523569237
2005,San Luis,35 a 39,Varón,4,1.3333333333333333,45.89630877119981,61.19507836159975
2005,San Luis,40 a 44,Mujer,1,0.3333333333333333,36.01442579949483,12.004808599831609
2005,San Luis,40 a 44,Varón,2,0.6666666666666666,41.140997801826884,27.42733186788459
2005,San Luis,45 a 49,Mujer,4,1.3333333333333333,31.426428576026836,41.90190476803578
2005,San Luis,45 a 49,Varón,6,2,36.44056422743235,72.8811284548647
2005,San Luis,50 a 54,Mujer,5,1.6666666666666667,26.993205867479585,44.98867644579931
2005,San Luis,50 a 54,Varón,9,3,31.849647363574803,95.54894209072441
2005,San Luis,55 a 59,Mujer,12,4,22.76581335691569,91.06325342766276
2005,San Luis,55 a 59,Varón,24,8,27.36954671297114,218.95637370376912
2005,San Luis,60 a 64,Mujer,14,4.666666666666667,18.842402208355736,87.9312103056601
2005,San Luis,60 a 64,Varón,24,8,23.081486008232023,184.65188806585618
2005,San Luis,65 a 69,Mujer,15,5,15.272104856236956,76.36052428118478
2005,San Luis,65 a 69,Varón,23,7.666666666666667,19.041912627332664,145.98799680955042
2005,San Luis,70 a 74,Mujer,23,7.666666666666667,12.076120972884306,92.58359412544635
2005,San Luis,70 a 74,Varón,28,9.333333333333334,15.220524971165217,142.0582330642087
2005,San Luis,75 a 79,Mujer,40,13.333333333333334,9.298225920446056,123.97634560594742
2005,San Luis,75 a 79,Varón,32,10.666666666666666,11.714380262171206,124.95338946315952
2005,San Luis,80 y más,Mujer,47,15.666666666666666,5.992080760900239,93.87593192077041
2005,San Luis,80 y más,Varón,36,12,7.2709457701241185,87.25134924148942
2005,Santa Cruz,15 a 19,Mujer,0,0,59.40089991717423,0
2005,Santa Cruz,15 a 19,Varón,0,0,65.27387185108115,0
2005,Santa Cruz,20 a 24,Mujer,1,0.3333333333333333,54.65657238289693,18.218857460965644
2005,Santa Cruz,20 a 24,Varón,0,0,60.40297393774405,0
2005,Santa Cruz,25 a 29,Mujer,0,0,50.01971590153033,0
2005,Santa Cruz,25 a 29,Varón,0,0,55.56145953057201,0
2005,Santa Cruz,30 a 34,Mujer,0,0,45.338650136635565,0
2005,Santa Cruz,30 a 34,Varón,1,0.3333333333333333,50.71508748453657,16.90502916151219
2005,Santa Cruz,35 a 39,Mujer,0,0,40.649509570707714,0
2005,Santa Cruz,35 a 39,Varón,1,0.3333333333333333,45.89630877119981,15.298769590399937
2005,Santa Cruz,40 a 44,Mujer,0,0,36.01442579949483,0
2005,Santa Cruz,40 a 44,Varón,0,0,41.140997801826884,0
2005,Santa Cruz,45 a 49,Mujer,2,0.6666666666666666,31.426428576026836,20.95095238401789
2005,Santa Cruz,45 a 49,Varón,1,0.3333333333333333,36.44056422743235,12.146854742477448
2005,Santa Cruz,50 a 54,Mujer,3,1,26.993205867479585,26.993205867479585
2005,Santa Cruz,50 a 54,Varón,2,0.6666666666666666,31.849647363574803,21.2330982423832
2005,Santa Cruz,55 a 59,Mujer,3,1,22.76581335691569,22.76581335691569
2005,Santa Cruz,55 a 59,Varón,4,1.3333333333333333,27.36954671297114,36.492728950628184
2005,Santa Cruz,60 a 64,Mujer,6,2,18.842402208355736,37.68480441671147
2005,Santa Cruz,60 a 64,Varón,10,3.3333333333333335,23.081486008232023,76.93828669410675
2005,Santa Cruz,65 a 69,Mujer,6,2,15.272104856236956,30.54420971247391
2005,Santa Cruz,65 a 69,Varón,12,4,19.041912627332664,76.16765050933066
2005,Santa Cruz,70 a 74,Mujer,11,3.6666666666666665,12.076120972884306,44.27911023390912
2005,Santa Cruz,70 a 74,Varón,10,3.3333333333333335,15.220524971165217,50.73508323721739
2005,Santa Cruz,75 a 79,Mujer,10,3.3333333333333335,9.298225920446056,30.994086401486854
2005,Santa Cruz,75 a 79,Varón,7,2.3333333333333335,11.714380262171206,27.33355394506615
2005,Santa Cruz,80 y más,Mujer,13,4.333333333333333,5.992080760900239,25.965683297234367
2005,Santa Cruz,80 y más,Varón,11,3.6666666666666665,7.2709457701241185,26.6601344904551
2005,Santa Fe,15 a 19,Mujer,1,0.3333333333333333,59.40089991717423,19.800299972391407
2005,Santa Fe,15 a 19,Varón,0,0,65.27387185108115,0
2005,Santa Fe,20 a 24,Mujer,2,0.6666666666666666,54.65657238289693,36.43771492193129
2005,Santa Fe,20 a 24,Varón,1,0.3333333333333333,60.40297393774405,20.13432464591468
2005,Santa Fe,25 a 29,Mujer,1,0.3333333333333333,50.01971590153033,16.673238633843443
2005,Santa Fe,25 a 29,Varón,1,0.3333333333333333,55.56145953057201,18.52048651019067
2005,Santa Fe,30 a 34,Mujer,2,0.6666666666666666,45.338650136635565,30.225766757757043
2005,Santa Fe,30 a 34,Varón,3,1,50.71508748453657,50.71508748453657
2005,Santa Fe,35 a 39,Mujer,6,2,40.649509570707714,81.29901914141543
2005,Santa Fe,35 a 39,Varón,9,3,45.89630877119981,137.68892631359944
2005,Santa Fe,40 a 44,Mujer,8,2.6666666666666665,36.01442579949483,96.03846879865287
2005,Santa Fe,40 a 44,Varón,18,6,41.140997801826884,246.8459868109613
2005,Santa Fe,45 a 49,Mujer,23,7.666666666666667,31.426428576026836,240.93595241620577
2005,Santa Fe,45 a 49,Varón,36,12,36.44056422743235,437.28677072918816
2005,Santa Fe,50 a 54,Mujer,33,11,26.993205867479585,296.92526454227544
2005,Santa Fe,50 a 54,Varón,82,27.333333333333332,31.849647363574803,870.5570279377113
2005,Santa Fe,55 a 59,Mujer,85,28.333333333333332,22.76581335691569,645.0313784459445
2005,Santa Fe,55 a 59,Varón,143,47.666666666666664,27.36954671297114,1304.6150599849575
2005,Santa Fe,60 a 64,Mujer,119,39.666666666666664,18.842402208355736,747.4152875981108
2005,Santa Fe,60 a 64,Varón,228,76,23.081486008232023,1754.1929366256338
2005,Santa Fe,65 a 69,Mujer,205,68.33333333333333,15.272104856236956,1043.5938318428587
2005,Santa Fe,65 a 69,Varón,294,98,19.041912627332664,1866.107437478601
2005,Santa Fe,70 a 74,Mujer,279,93,12.076120972884306,1123.0792504782405
2005,Santa Fe,70 a 74,Varón,309,103,15.220524971165217,1567.7140720300174
2005,Santa Fe,75 a 79,Mujer,321,107,9.298225920446056,994.910173487728
2005,Santa Fe,75 a 79,Varón,381,127,11.714380262171206,1487.726293295743
