anio,codprov_censo,prov_nombre,region_deis,sexo,grupo_edad10,pob_proy,proy_pob,pob_est_2010
2018,26,Chubut,Patagonia Sur,Mujer,50 a 59,28568,NA,2043266
2018,26,Chubut,Patagonia Sur,Mujer,60 a 69,21495,NA,1572788
2018,26,Chubut,Patagonia Sur,Mujer,70 a 79,12731,NA,1067525
2018,26,Chubut,Patagonia Sur,Mujer,80+,7156,NA,671649
2018,26,Chubut,Patagonia Sur,Varón,30 a 39,48602,NA,2875168
2018,26,Chubut,Patagonia Sur,Varón,40 a 49,39497,NA,2226600
2018,26,Chubut,Patagonia Sur,Varón,50 a 59,27973,NA,1896227
2018,26,Chubut,Patagonia Sur,Varón,60 a 69,19928,NA,1360347
2018,26,Chubut,Patagonia Sur,Varón,70 a 79,10105,NA,769536
2018,26,Chubut,Patagonia Sur,Varón,80+,3909,NA,329851
2018,30,Entre Ríos,Centro,Mujer,30 a 39,95330,NA,2948351
2018,30,Entre Ríos,Centro,Mujer,40 a 49,83518,NA,2333346
2018,30,Entre Ríos,Centro,Mujer,50 a 59,68725,NA,2043266
2018,30,Entre Ríos,Centro,Mujer,60 a 69,57413,NA,1572788
2018,30,Entre Ríos,Centro,Mujer,70 a 79,40017,NA,1067525
2018,30,Entre Ríos,Centro,Mujer,80+,24977,NA,671649
2018,30,Entre Ríos,Centro,Varón,30 a 39,93537,NA,2875168
2018,30,Entre Ríos,Centro,Varón,40 a 49,81478,NA,2226600
2018,30,Entre Ríos,Centro,Varón,50 a 59,64504,NA,1896227
2018,30,Entre Ríos,Centro,Varón,60 a 69,50246,NA,1360347
2018,30,Entre Ríos,Centro,Varón,70 a 79,29822,NA,769536
2018,30,Entre Ríos,Centro,Varón,80+,11458,NA,329851
2018,34,Formosa,NEA,Mujer,30 a 39,37873,NA,2948351
2018,34,Formosa,NEA,Mujer,40 a 49,33475,NA,2333346
2018,34,Formosa,NEA,Mujer,50 a 59,27204,NA,2043266
2018,34,Formosa,NEA,Mujer,60 a 69,20773,NA,1572788
2018,34,Formosa,NEA,Mujer,70 a 79,11930,NA,1067525
2018,34,Formosa,NEA,Mujer,80+,6274,NA,671649
2018,34,Formosa,NEA,Varón,30 a 39,34820,NA,2875168
2018,34,Formosa,NEA,Varón,40 a 49,31324,NA,2226600
2018,34,Formosa,NEA,Varón,50 a 59,26637,NA,1896227
2018,34,Formosa,NEA,Varón,60 a 69,19544,NA,1360347
2018,34,Formosa,NEA,Varón,70 a 79,10288,NA,769536
2018,34,Formosa,NEA,Varón,80+,4526,NA,329851
2018,38,Jujuy,NOA1,Mujer,30 a 39,54002,NA,2948351
2018,38,Jujuy,NOA1,Mujer,40 a 49,47212,NA,2333346
2018,38,Jujuy,NOA1,Mujer,50 a 59,34428,NA,2043266
2018,38,Jujuy,NOA1,Mujer,60 a 69,26764,NA,1572788
2018,38,Jujuy,NOA1,Mujer,70 a 79,16140,NA,1067525
2018,38,Jujuy,NOA1,Mujer,80+,8412,NA,671649
2018,38,Jujuy,NOA1,Varón,30 a 39,52041,NA,2875168
2018,38,Jujuy,NOA1,Varón,40 a 49,44928,NA,2226600
2018,38,Jujuy,NOA1,Varón,50 a 59,30901,NA,1896227
2018,38,Jujuy,NOA1,Varón,60 a 69,23288,NA,1360347
2018,38,Jujuy,NOA1,Varón,70 a 79,12892,NA,769536
2018,38,Jujuy,NOA1,Varón,80+,5309,NA,329851
2018,42,La Pampa,Patagonia Norte,Mujer,30 a 39,24727,NA,2948351
2018,42,La Pampa,Patagonia Norte,Mujer,40 a 49,22103,NA,2333346
2018,42,La Pampa,Patagonia Norte,Mujer,50 a 59,18601,NA,2043266
2018,42,La Pampa,Patagonia Norte,Mujer,60 a 69,15085,NA,1572788
2018,42,La Pampa,Patagonia Norte,Mujer,70 a 79,10870,NA,1067525
2018,42,La Pampa,Patagonia Norte,Mujer,80+,6843,NA,671649
2018,42,La Pampa,Patagonia Norte,Varón,30 a 39,24573,NA,2875168
2018,42,La Pampa,Patagonia Norte,Varón,40 a 49,21707,NA,2226600
2018,42,La Pampa,Patagonia Norte,Varón,50 a 59,18149,NA,1896227
2018,42,La Pampa,Patagonia Norte,Varón,60 a 69,14468,NA,1360347
2018,42,La Pampa,Patagonia Norte,Varón,70 a 79,8969,NA,769536
2018,42,La Pampa,Patagonia Norte,Varón,80+,3858,NA,329851
2018,46,La Rioja,Cuyo,Mujer,30 a 39,28823,NA,2948351
2018,46,La Rioja,Cuyo,Mujer,40 a 49,23415,NA,2333346
2018,46,La Rioja,Cuyo,Mujer,50 a 59,17443,NA,2043266
2018,46,La Rioja,Cuyo,Mujer,60 a 69,13281,NA,1572788
2018,46,La Rioja,Cuyo,Mujer,70 a 79,7771,NA,1067525
2018,46,La Rioja,Cuyo,Mujer,80+,4596,NA,671649
2018,46,La Rioja,Cuyo,Varón,30 a 39,28443,NA,2875168
2018,46,La Rioja,Cuyo,Varón,40 a 49,23004,NA,2226600
2018,46,La Rioja,Cuyo,Varón,50 a 59,17131,NA,1896227
2018,46,La Rioja,Cuyo,Varón,60 a 69,12712,NA,1360347
2018,46,La Rioja,Cuyo,Varón,70 a 79,6541,NA,769536
2018,46,La Rioja,Cuyo,Varón,80+,2505,NA,329851
2018,50,Mendoza,Cuyo,Mujer,30 a 39,139164,NA,2948351
2018,50,Mendoza,Cuyo,Mujer,40 a 49,118693,NA,2333346
2018,50,Mendoza,Cuyo,Mujer,50 a 59,93851,NA,2043266
2018,50,Mendoza,Cuyo,Mujer,60 a 69,82836,NA,1572788
2018,50,Mendoza,Cuyo,Mujer,70 a 79,57128,NA,1067525
2018,50,Mendoza,Cuyo,Mujer,80+,33473,NA,671649
2018,50,Mendoza,Cuyo,Varón,30 a 39,138931,NA,2875168
2018,50,Mendoza,Cuyo,Varón,40 a 49,113304,NA,2226600
2018,50,Mendoza,Cuyo,Varón,50 a 59,85866,NA,1896227
2018,50,Mendoza,Cuyo,Varón,60 a 69,70596,NA,1360347
2018,50,Mendoza,Cuyo,Varón,70 a 79,43168,NA,769536
2018,50,Mendoza,Cuyo,Varón,80+,18606,NA,329851
2018,54,Misiones,NEA,Mujer,30 a 39,82260,NA,2948351
2018,54,Misiones,NEA,Mujer,40 a 49,67925,NA,2333346
2018,54,Misiones,NEA,Mujer,50 a 59,53971,NA,2043266
2018,54,Misiones,NEA,Mujer,60 a 69,38817,NA,1572788
2018,54,Misiones,NEA,Mujer,70 a 79,21749,NA,1067525
2018,54,Misiones,NEA,Mujer,80+,11974,NA,671649
2018,54,Misiones,NEA,Varón,30 a 39,78772,NA,2875168
2018,54,Misiones,NEA,Varón,40 a 49,65333,NA,2226600
2018,54,Misiones,NEA,Varón,50 a 59,52886,NA,1896227
2018,54,Misiones,NEA,Varón,60 a 69,37824,NA,1360347
2018,54,Misiones,NEA,Varón,70 a 79,18568,NA,769536
2018,54,Misiones,NEA,Varón,80+,7350,NA,329851
2018,58,Neuquén,Patagonia Norte,Mujer,30 a 39,48868,NA,2948351
2018,58,Neuquén,Patagonia Norte,Mujer,40 a 49,43005,NA,2333346
2018,58,Neuquén,Patagonia Norte,Mujer,50 a 59,32778,NA,2043266
2018,58,Neuquén,Patagonia Norte,Mujer,60 a 69,23529,NA,1572788
2018,58,Neuquén,Patagonia Norte,Mujer,70 a 79,13144,NA,1067525
2018,58,Neuquén,Patagonia Norte,Mujer,80+,6901,NA,671649
2018,58,Neuquén,Patagonia Norte,Varón,30 a 39,48132,NA,2875168
2018,58,Neuquén,Patagonia Norte,Varón,40 a 49,41372,NA,2226600
2018,58,Neuquén,Patagonia Norte,Varón,50 a 59,30577,NA,1896227
2018,58,Neuquén,Patagonia Norte,Varón,60 a 69,21678,NA,1360347
2018,58,Neuquén,Patagonia Norte,Varón,70 a 79,10855,NA,769536
2018,58,Neuquén,Patagonia Norte,Varón,80+,3952,NA,329851
2018,62,Río Negro,Patagonia Norte,Mujer,30 a 39,53887,NA,2948351
2018,62,Río Negro,Patagonia Norte,Mujer,40 a 49,47056,NA,2333346
2018,62,Río Negro,Patagonia Norte,Mujer,50 a 59,36850,NA,2043266
2018,62,Río Negro,Patagonia Norte,Mujer,60 a 69,28578,NA,1572788
2018,62,Río Negro,Patagonia Norte,Mujer,70 a 79,17649,NA,1067525
2018,62,Río Negro,Patagonia Norte,Mujer,80+,9890,NA,671649
2018,62,Río Negro,Patagonia Norte,Varón,30 a 39,53437,NA,2875168
2018,62,Río Negro,Patagonia Norte,Varón,40 a 49,45976,NA,2226600
2018,62,Río Negro,Patagonia Norte,Varón,50 a 59,35229,NA,1896227
2018,62,Río Negro,Patagonia Norte,Varón,60 a 69,26777,NA,1360347
2018,62,Río Negro,Patagonia Norte,Varón,70 a 79,15028,NA,769536
2018,62,Río Negro,Patagonia Norte,Varón,80+,6131,NA,329851
2018,66,Salta,NOA1,Mujer,30 a 39,96164,NA,2948351
2018,66,Salta,NOA1,Mujer,40 a 49,80251,NA,2333346
2018,66,Salta,NOA1,Mujer,50 a 59,59241,NA,2043266
2018,66,Salta,NOA1,Mujer,60 a 69,45139,NA,1572788
2018,66,Salta,NOA1,Mujer,70 a 79,27492,NA,1067525
2018,66,Salta,NOA1,Mujer,80+,15127,NA,671649
2018,66,Salta,NOA1,Varón,30 a 39,91348,NA,2875168
2018,66,Salta,NOA1,Varón,40 a 49,75640,NA,2226600
2018,66,Salta,NOA1,Varón,50 a 59,55530,NA,1896227
2018,66,Salta,NOA1,Varón,60 a 69,40388,NA,1360347
2018,66,Salta,NOA1,Varón,70 a 79,22427,NA,769536
2018,66,Salta,NOA1,Varón,80+,9310,NA,329851
2018,70,San Juan,Cuyo,Mujer,30 a 39,52254,NA,2948351
2018,70,San Juan,Cuyo,Mujer,40 a 49,46126,NA,2333346
2018,70,San Juan,Cuyo,Mujer,50 a 59,35746,NA,2043266
2018,70,San Juan,Cuyo,Mujer,60 a 69,30610,NA,1572788
2018,70,San Juan,Cuyo,Mujer,70 a 79,20132,NA,1067525
2018,70,San Juan,Cuyo,Mujer,80+,10127,NA,671649
2018,70,San Juan,Cuyo,Varón,30 a 39,52679,NA,2875168
2018,70,San Juan,Cuyo,Varón,40 a 49,44972,NA,2226600
2018,70,San Juan,Cuyo,Varón,50 a 59,32686,NA,1896227
2018,70,San Juan,Cuyo,Varón,60 a 69,25929,NA,1360347
2018,70,San Juan,Cuyo,Varón,70 a 79,15201,NA,769536
2018,70,San Juan,Cuyo,Varón,80+,5744,NA,329851
2018,74,San Luis,Cuyo,Mujer,30 a 39,35125,NA,2948351
2018,74,San Luis,Cuyo,Mujer,40 a 49,30562,NA,2333346
2018,74,San Luis,Cuyo,Mujer,50 a 59,23939,NA,2043266
2018,74,San Luis,Cuyo,Mujer,60 a 69,19682,NA,1572788
2018,74,San Luis,Cuyo,Mujer,70 a 79,12836,NA,1067525
2018,74,San Luis,Cuyo,Mujer,80+,7259,NA,671649
2018,74,San Luis,Cuyo,Varón,30 a 39,34565,NA,2875168
2018,74,San Luis,Cuyo,Varón,40 a 49,30517,NA,2226600
2018,74,San Luis,Cuyo,Varón,50 a 59,23584,NA,1896227
2018,74,San Luis,Cuyo,Varón,60 a 69,18033,NA,1360347
2018,74,San Luis,Cuyo,Varón,70 a 79,10413,NA,769536
2018,74,San Luis,Cuyo,Varón,80+,3956,NA,329851
2018,78,Santa Cruz,Patagonia Sur,Mujer,30 a 39,28793,NA,2948351
2018,78,Santa Cruz,Patagonia Sur,Mujer,40 a 49,21604,NA,2333346
2018,78,Santa Cruz,Patagonia Sur,Mujer,50 a 59,14496,NA,2043266
2018,78,Santa Cruz,Patagonia Sur,Mujer,60 a 69,9490,NA,1572788
2018,78,Santa Cruz,Patagonia Sur,Mujer,70 a 79,5038,NA,1067525
2018,78,Santa Cruz,Patagonia Sur,Mujer,80+,2432,NA,671649
2018,78,Santa Cruz,Patagonia Sur,Varón,30 a 39,31421,NA,2875168
2018,78,Santa Cruz,Patagonia Sur,Varón,40 a 49,23742,NA,2226600
2018,78,Santa Cruz,Patagonia Sur,Varón,50 a 59,15826,NA,1896227
2018,78,Santa Cruz,Patagonia Sur,Varón,60 a 69,9736,NA,1360347
2018,78,Santa Cruz,Patagonia Sur,Varón,70 a 79,4097,NA,769536
2018,78,Santa Cruz,Patagonia Sur,Varón,80+,1499,NA,329851
2018,82,Santa Fe,Centro,Mujer,30 a 39,262686,NA,2948351
2018,82,Santa Fe,Centro,Mujer,40 a 49,218026,NA,2333346
2018,82,Santa Fe,Centro,Mujer,50 a 59,180185,NA,2043266
2018,82,Santa Fe,Centro,Mujer,60 a 69,155866,NA,1572788
2018,82,Santa Fe,Centro,Mujer,70 a 79,111363,NA,1067525
2018,82,Santa Fe,Centro,Mujer,80+,76832,NA,671649
2018,82,Santa Fe,Centro,Varón,30 a 39,261923,NA,2875168
2018,82,Santa Fe,Centro,Varón,40 a 49,211118,NA,2226600
2018,82,Santa Fe,Centro,Varón,50 a 59,167187,NA,1896227
2018,82,Santa Fe,Centro,Varón,60 a 69,133688,NA,1360347
2018,82,Santa Fe,Centro,Varón,70 a 79,78971,NA,769536
2018,82,Santa Fe,Centro,Varón,80+,35277,NA,329851
2018,86,Santiago del Estero,NOA2,Mujer,30 a 39,65922,NA,2948351
2018,86,Santiago del Estero,NOA2,Mujer,40 a 49,55017,NA,2333346
2018,86,Santiago del Estero,NOA2,Mujer,50 a 59,39527,NA,2043266
2018,86,Santiago del Estero,NOA2,Mujer,60 a 69,32029,NA,1572788
2018,86,Santiago del Estero,NOA2,Mujer,70 a 79,20088,NA,1067525
2018,86,Santiago del Estero,NOA2,Mujer,80+,11877,NA,671649
2018,86,Santiago del Estero,NOA2,Varón,30 a 39,61912,NA,2875168
2018,86,Santiago del Estero,NOA2,Varón,40 a 49,53528,NA,2226600
2018,86,Santiago del Estero,NOA2,Varón,50 a 59,39402,NA,1896227
2018,86,Santiago del Estero,NOA2,Varón,60 a 69,30874,NA,1360347
2018,86,Santiago del Estero,NOA2,Varón,70 a 79,16736,NA,769536
2018,86,Santiago del Estero,NOA2,Varón,80+,6729,NA,329851
2018,90,Tucumán,NOA1,Mujer,30 a 39,119125,NA,2948351
2018,90,Tucumán,NOA1,Mujer,40 a 49,97457,NA,2333346
2018,90,Tucumán,NOA1,Mujer,50 a 59,74423,NA,2043266
2018,90,Tucumán,NOA1,Mujer,60 a 69,64122,NA,1572788
2018,90,Tucumán,NOA1,Mujer,70 a 79,37463,NA,1067525
2018,90,Tucumán,NOA1,Mujer,80+,21826,NA,671649
2018,90,Tucumán,NOA1,Varón,30 a 39,116443,NA,2875168
2018,90,Tucumán,NOA1,Varón,40 a 49,93277,NA,2226600
2018,90,Tucumán,NOA1,Varón,50 a 59,68685,NA,1896227
2018,90,Tucumán,NOA1,Varón,60 a 69,57437,NA,1360347
2018,90,Tucumán,NOA1,Varón,70 a 79,29323,NA,769536
2018,90,Tucumán,NOA1,Varón,80+,11667,NA,329851
2018,94,Tierra del Fuego,Patagonia Sur,Mujer,30 a 39,13707,NA,2948351
2018,94,Tierra del Fuego,Patagonia Sur,Mujer,40 a 49,11008,NA,2333346
2018,94,Tierra del Fuego,Patagonia Sur,Mujer,50 a 59,8367,NA,2043266
2018,94,Tierra del Fuego,Patagonia Sur,Mujer,60 a 69,4827,NA,1572788
2018,94,Tierra del Fuego,Patagonia Sur,Mujer,70 a 79,1925,NA,1067525
2018,94,Tierra del Fuego,Patagonia Sur,Mujer,80+,847,NA,671649
2018,94,Tierra del Fuego,Patagonia Sur,Varón,30 a 39,14715,NA,2875168
2018,94,Tierra del Fuego,Patagonia Sur,Varón,40 a 49,11196,NA,2226600
2018,94,Tierra del Fuego,Patagonia Sur,Varón,50 a 59,8604,NA,1896227
2018,94,Tierra del Fuego,Patagonia Sur,Varón,60 a 69,5182,NA,1360347
2018,94,Tierra del Fuego,Patagonia Sur,Varón,70 a 79,1745,NA,769536
2018,94,Tierra del Fuego,Patagonia Sur,Varón,80+,480,NA,329851
