anio_enfr,region_deis,sexo,grupo_edad_10,proy_pob,dm_total,dm_total_se,dm2_total,dm2_total_se,dm2_prev,dm2_prev_se,dm2_prev_cv,defun_n,defun_mean,defun_se,ex,fwd,AVP,AVP_inf,AVP_sup,AVD,AVD_inf,AVD_sup,AVAD,AVAD_inf,AVAD_sup,AVP_tasa,AVP_tasa_inf,AVP_tasa_sup,AVD_tasa,AVD_tasa_inf,AVD_tasa_sup,AVAD_tasa,AVAD_tasa_inf,AVAD_tasa_sup
2013,NEA,Mujer,50 a 59,174096,16872,3219.48896634866,15184.8,2897.54006971372,0.111430081014442,0.0200986469565154,0.180370029111893,165,13.75,2.14087209644419,41.9936509794637,0.095738854348258,577.344976024494,402.779140560284,753.117377676568,1450.48885386069,903.996191716057,1998.79160456054,2029.00626088422,1458.65930110679,2601.54378966116,331.624492248239,231.354620761123,432.587410208487,833.154612317736,519.25155759814,1148.09737418467,1165.45254393221,837.847682374548,1494.31565898192
2013,NEA,Mujer,60 a 69,117768,19289,3605.21768017497,17360.1,3244.69591216224,0.18618326505223,0.0304942201486281,0.163786042424778,344,28.6666666666667,3.09120616516523,38.7722836625193,0.141268066304241,1113.04597711742,876.431369329088,1340.9449063526,2451.97094616942,1561.49300246869,3347.53581925152,3560.16943922119,2625.27918367292,4482.54389513787,945.117499760056,744.201624659575,1138.63265602932,2082.03497229249,1325.9060207091,2842.48337345588,3023.03634197846,2229.19569294963,3806.24948639517
2013,NEA,Mujer,70 a 79,70930,11671,2671.62805310476,10503.9,2404.46524779604,0.168764460154242,0.0349590229914194,0.207146830318828,463,38.5833333333333,3.58623913189167,37.9917924303777,0.184921326838426,1466.41042180229,1193.08084605361,1731.4007123424,1931.14381345161,1068.94715668028,2806.18386135127,3393.89834362079,2502.5470094486,4322.50021735215,2067.40507796741,1682.05392084253,2440.99917149641,2722.60512258792,1507.04519481218,3956.27218574831,4784.85597578005,3528.192597559,6094.03668032165
2013,NEA,Mujer,80+,37366,4433,1565.30719405445,3989.7,1408.77647464941,0.167381272025508,0.0538504761380423,0.321723425126294,404,33.6666666666667,3.34995854037363,27.6229305313704,0.199850784311032,930.008788124939,747.130109113256,1108.43628211331,800.509513465805,275.730232522623,1345.53722224091,1727.37784474745,1171.41486294954,2311.73911139151,2488.91716567184,1999.4918083639,2966.43012929752,2142.34735713163,737.917445064022,3600.96671369938,4622.85993884132,3134.97527953096,6186.74493226866
2013,NEA,Varón,30 a 39,250616,7065,2273.53739858809,6358.5,2046.18365872739,0.0372131540906085,0.0117497637218907,0.315742215596179,11,0.916666666666667,0.552770798392567,45.3386501397284,0.016576188398,42.5596780637883,5.28191067457972,89.5639136110902,105.652751333496,39.8195247290787,171.686338134975,149.072867510987,71.5540860123639,229.397033018066,16.9820275097314,2.1075712143597,35.7375082241717,42.1572251306762,15.8886602328178,68.5057371177318,59.4825819225375,28.5512840410684,91.5332752170916
2013,NEA,Varón,40 a 49,197662,7928,2491.55938110656,7135.2,2242.4034429957,0.0457402207777222,0.0141030815581984,0.308329984385805,65,5.41666666666667,1.34370962471642,41.0383393552881,0.0872595074687928,222.364287263622,113.700450486875,329.068741740328,621.350256097229,243.499058339822,1014.70481593847,845.602910751413,448.554152110109,1243.27978836413,112.497236324444,57.5226651996212,166.480528245352,314.349878123883,123.18961577836,513.353510507062,427.802466205651,226.929886427391,628.992820250795
2013,NEA,Varón,50 a 59,170630,15326,4029.64076375218,13793.4,3626.67668737746,0.109997846838441,0.0268080127386391,0.243713977220056,210,17.5,2.41522945769824,37.2275117125716,0.149790434322404,650.910698205793,476.499121575621,824.69151672458,2061.72963317348,1008.31184017883,3128.54884012865,2716.4689312424,1643.71916414745,3782.73849952918,381.474944737615,279.258701034766,483.321524189521,1208.30430356531,590.934677476897,1833.52800804586,1592.02305060212,963.323661810614,2216.92463196928
2013,NEA,Varón,60 a 69,113051,13256,2705.83754324289,11930.4,2435.25378891781,0.143414915612829,0.0278735819436092,0.194356227345685,418,34.8333333333333,3.40750805004348,35.0931757395918,0.20417545409127,1220.70206592546,994.998794325595,1457.39358479664,2432.72673861245,1453.81065743822,3409.70658577078,3655.25171990003,2648.81019537722,4670.86343533639,1079.77998065073,880.132678459806,1289.14700869222,2151.88431646996,1285.97770690946,3016.07821759275,3233.27676880349,2343.02234865435,4131.64274118441
2013,NEA,Varón,70 a 79,57419,11656,2571.70456866222,10490.4,2314.53411179654,0.243097814752161,0.0485390237168755,0.199668696184543,436,36.3333333333333,3.48010216963685,37.5978720540069,0.2901401799049,1365.31344546743,1106.1847940077,1621.38518413405,3050.85726697017,1721.21406881849,4352.61216222844,4410.28685712448,3055.26863301669,5749.17647225978,2377.80777350255,1926.51351296208,2823.77816425581,5313.32358099265,2997.63853222538,7580.43881333433,7680.88412742207,5321.00634461883,10012.6725861819
2013,NEA,Varón,80+,22412,1864,1051.72137076931,1677.6,946.549233692231,0.126477683956574,0.0658428154294027,0.520588402393656,268,22.3333333333333,2.72845092395748,23.5385723736154,0.481838209781249,525.46895974885,400.612203023577,652.462083990576,824.430734311822,104.887118597829,1720.33419724575,1352.04217781322,625.313811342223,2242.6997586612,2344.5875412674,1787.48975113143,2911.21757982588,3678.52371190354,467.995353372429,7675.95126381294,6032.67079159921,2790.08482662066,10006.6917662913
2013,NOA1,Mujer,30 a 39,145090,11415,2281.78176059279,10273.5,2053.60358453108,0.0838625677528897,0.0161151101137209,0.192160943142188,6,1,0.577350269189626,50.7150874845366,0.0643872796179425,51.8881191044649,7.06939034168504,108.004479143323,661.193339972231,404.151043164276,918.150643391329,714.766885448918,451.261160071145,973.693617678648,35.7627121817251,4.87241735590671,74.439643768229,455.71255081138,278.551963032791,632.81455881958,492.636904989261,311.021545296812,671.096297249051
2013,NOA1,Mujer,40 a 49,108229,13935,3591.22466192857,12541.5,3232.10219573727,0.131243524942706,0.0304755484644523,0.232206110570075,18,3,1,46.1550939869203,0.0607444624951787,139.24264803586,49.7851997400165,228.729945605683,763.540321297105,378.220977380357,1149.77189804156,901.45575037,508.499683292486,1292.42598367411,128.655580330466,45.9998704044355,211.338869993886,705.485887606006,349.463616387805,1062.3510316473,832.915161712665,469.836812030497,1194.15866696922
2013,NOA1,Mujer,50 a 59,86032,10632,2707.57901877532,9568.8,2436.82111689962,0.12198256080771,0.0287696558861547,0.235850564995978,54,9,1.73205080756888,41.9936509794637,0.095738854348258,378.163541298192,235.309150833113,520.192596988293,913.516828845754,456.70919079404,1369.11964327606,1292.09555614576,815.523658282106,1774.57996694061,439.561490257337,273.513519194152,604.650126683435,1061.83376981327,530.859669418402,1591.40743360152,1501.87785492114,947.930605219111,2062.69756246584
2013,NOA1,Mujer,60 a 69,62487,14003,2871.52234789718,12602.7,2584.37011310596,0.247816340576148,0.0426623975038095,0.172153286601778,127,21.1666666666667,2.65622957508487,38.7722836625193,0.141268066304241,820.741408661628,617.811676187814,1026.73382620629,1781.03792355064,1072.93682639095,2518.94289246789,2601.79328726825,1875.89929797072,3354.50922148215,1313.45945342492,988.704332401642,1643.11589003519,2850.25353041536,1717.05606988806,4031.14710654679,4163.73531657504,3002.06330592079,5368.33136729583
2013,NOA1,Mujer,70 a 79,36383,3387,1678.33715360373,3048.3,1510.50343824245,0.103174818074124,0.0473915014727244,0.459332057544088,142,23.6666666666667,2.80871659105879,37.9917924303777,0.184921326838426,900.214813916222,692.669346029687,1107.7283568511,575.396079334897,99.4811582308536,1114.39940150437,1474.20804644513,951.007182810567,2044.40642552078,2474.27318779711,1903.82691375007,3044.63171495231,1581.49707098067,273.427584945864,3062.96732403697,4051.91448326177,2613.87786276714,5619.12548586091
2013,NOA1,Mujer,80+,19050,4813,2055.05229833073,4331.7,1849.54706849766,0.262400048461352,0.0878728121531526,0.334881082028821,117,19.5,2.54950975679639,27.6229305313704,0.199850784311032,538.252331384017,399.960920002333,674.935615278747,870.222312379421,189.804646032139,1600.89876326927,1409.79920903049,713.697352251674,2147.79961576495,2825.47155582161,2099.53238846369,3542.96910907479,4568.09612797596,996.349847937737,8403.6680486576,7400.52078231227,3746.44279397204,11274.5386654328
2013,NOA1,Varón,30 a 39,138418,5560,1764.86468086175,5004,1588.37821277672,0.0472280423580044,0.0146933675918346,0.311115321707682,7,1.16666666666667,0.623609564462324,45.3386501397284,0.016576188398,53.809978953432,7.32042905284813,108.790202099794,83.0541256932837,32.8345594176669,135.037634019855,137.233447649088,67.490380386634,211.340386645469,38.8749866010432,5.2886395214843,78.5954154082516,60.0024026450922,23.7213075016738,97.5578566514871,99.144220873794,48.7583843045225,152.68273392584
2013,NOA1,Varón,40 a 49,102208,8489,2148.8561261515,7640.1,1933.97051353747,0.0821109988607785,0.0199998192350319,0.243570526634832,25,4.16666666666667,1.17851130197758,41.0383393552881,0.0872595074687928,170.651934630272,70.5504947897892,265.484622502661,667.73970092334,338.465297320046,1003.26345304473,838.213361076226,495.730638054529,1190.79371538067,166.965339924733,69.0263920532533,259.749356706579,653.314516401201,331.153429594597,981.589947014649,820.105433113088,485.021366286914,1165.06899203651
2013,NOA1,Varón,50 a 59,79610,8776,2591.56818896013,7898.4,2332.41137006363,0.112642792966243,0.0310214958863718,0.275397076630267,93,15.5,2.27303028283098,37.2275117125716,0.149790434322404,577.078001315118,410.814257247677,744.368094891141,1181.81619988628,497.219138002165,1866.31437581826,1763.97454605104,1052.19769990744,2457.76948484049,724.881297971509,516.033484797986,935.018332987238,1484.50722256787,624.568694890296,2344.321537267,2215.77006161417,1321.6903654157,3087.262259566
2013,NOA1,Varón,60 a 69,56073,8906,2288.80500667843,8015.4,2059.9245060138,0.176418541180614,0.040642566091913,0.230375820023951,126,21,2.64575131106459,35.0931757395918,0.20417545409127,737.771115297213,555.132839013197,922.714399908015,1641.48513692522,807.877652784147,2444.96932519736,2380.81447994529,1536.4262094085,3207.0603503124,1315.73326787797,990.018081809778,1645.55918161685,2927.40737418227,1440.7605314218,4360.33264708034,4245.91956903552,2740.04638490627,5719.43778701407
2013,NOA1,Varón,70 a 79,30223,2046,1239.81145699697,1841.4,1115.83031129745,0.0751499816349018,0.0433067731988062,0.576271241278564,158,26.3333333333333,2.96273147243853,37.5978720540069,0.2901401799049,988.880676791151,768.970735619945,1204.47424627282,539.701376734282,64.9509466650133,1171.73604189037,1529.12327992868,1010.27694054791,2210.57593093994,3271.94744661731,2544.32298454801,3985.2901640235,1785.73065789062,214.905689921627,3876.96801075461,5059.46888107959,3342.74208565632,7314.21742030883
2013,NOA1,Varón,80+,11932,829,599.392762846728,746.1,539.453486561577,0.105950014200511,0.0723980287936978,0.683322502030854,115,19.1666666666667,2.52762514801718,23.5385723736154,0.481838209781249,450.730414410353,334.233258027394,566.50855031703,389.109571155245,37.178193050855,888.772254692006,839.922399784424,468.282315735963,1350.44727209491,3777.49257802844,2801.15033546257,4747.80883604618,3261.05909449586,311.583917623659,7448.644440932,7039.24237164284,3924.59198571876,11317.8618177582
2013,NOA2,Mujer,30 a 39,206475,13657,2614.6590494555,12291.3,2353.19314451116,0.0832783397586606,0.0152235426249071,0.182803147481382,9,1,0.577350269189626,50.7150874845366,0.0643872796179425,52.7612064005998,6.96104689607537,108.078962537014,791.79407966793,500.206357303077,1087.13898098848,843.85717715016,547.630716262791,1141.56106390929,25.5533146388666,3.37137517669227,52.3448177924754,383.48181603968,242.260010801829,526.523298698864,408.697022472532,265.228582764398,552.88100927923
2013,NOA2,Mujer,40 a 49,148835,19541,3381.25504903682,17586.9,3043.12954413121,0.149953957128971,0.0238009769030174,0.158721899433083,23,2.55555555555556,0.922958206990897,46.1550939869203,0.0607444624951787,118.455482746253,36.1896375853281,202.372870425719,1066.79301111007,712.114431529628,1435.27710066201,1185.94050367563,822.589585393011,1562.72444195317,79.5884588613248,24.315273682486,135.971290641126,716.76219377839,478.458985809539,964.341116445737,796.815603638678,552.685581612531,1049.97106994535
2013,NOA2,Mujer,50 a 59,128748,17002,3585.90151219026,15301.8,3227.31136097102,0.16461336546323,0.0312949492152619,0.190111836467206,86,9.55555555555556,1.78470871157878,41.9936509794637,0.095738854348258,402.786219346026,253.744086577164,549.97647232196,1463.96753018348,853.708146521522,2064.52864052013,1862.88021974456,1235.68860958299,2485.6585939735,312.848525294394,197.085847218725,427.172827789138,1137.0798227417,663.084588903534,1603.5423000902,1446.91973447709,959.773052461387,1930.63860718108
2013,NOA2,Mujer,60 a 69,96154,15199,2585.73766322423,13679.1,2327.16389690157,0.166293050000608,0.0263231817178969,0.158293937827231,200,22.2222222222222,2.72165526975909,38.7722836625193,0.141268066304241,863.191353638531,651.375571126731,1070.43650890345,1928.11150367685,1295.85659393752,2587.4839715595,2790.37734523892,2114.21748090673,3487.5131836106,897.717571435958,677.429510084584,1113.25218805609,2005.23275545152,1347.6887013931,2690.97902485544,2901.98779586801,2198.78266209074,3627.00790774237
2013,NOA2,Mujer,70 a 79,57615,7766,1773.50360361362,6989.4,1596.15324325251,0.164247779292193,0.0346232817857178,0.210799086203313,248,27.5555555555556,3.03070704377463,37.9917924303777,0.184921326838426,1048.54851762717,822.655763100917,1272.60475592009,1287.11176611667,716.745753382652,1860.63268804686,2335.30494902475,1729.30461790115,2951.79802967605,1819.92279376407,1427.8499750081,2208.80804637697,2233.98727087853,1244.02630110675,3229.42408755854,4053.29332469799,3001.4833253513,5123.31516042012
2013,NOA2,Mujer,80+,34120,4842,1662.36888592219,4357.8,1496.13199733158,0.194076779193017,0.0588075923757284,0.303011996696637,290,32.2222222222222,3.27730693416725,27.6229305313704,0.199850784311032,892.379119341207,716.640813203522,1068.07266128085,870.18181706638,285.918342014735,1466.83133529391,1764.15867264004,1146.5227111178,2389.13246371901,2615.41359713132,2100.35408324596,3130.34191465664,2550.35702539971,837.978728061944,4299.036738845,5170.45331957808,3360.26585907915,7002.14672836754
2013,NOA2,Varón,30 a 39,200460,11985,2812.72364249313,10786.5,2531.45127824378,0.0728010852838746,0.0163593099262595,0.224712445734419,8,0.888888888888889,0.544331053951817,45.3386501397284,0.016576188398,41.7370921956621,4.40994684973948,89.872806949789,179.063743522728,96.8728047545036,258.588037407351,221.563698991658,128.258197453456,313.900424354851,20.82065858309,2.19991362353561,44.83328691499,89.32642099308,48.3252542923793,128.997324856506,110.527635933183,63.9819402641205,156.590055050808
2013,NOA2,Varón,40 a 49,145086,12465,2666.93407527402,11218.5,2400.24066774665,0.101404669577243,0.0205156347253343,0.20231449706275,37,4.11111111111111,1.17062819476142,41.0383393552881,0.0872595074687928,168.516260569585,73.805322023525,263.662671500135,977.624047726215,576.078667609184,1387.41541361449,1146.50508424281,730.301329588818,1566.92016198435,116.149222233424,50.8700508825972,181.728541347983,673.823833951046,397.06013509862,956.271048629423,790.224476684733,503.357546275187,1079.994046279
2013,NOA2,Varón,50 a 59,123290,15496,3466.69938283882,13946.4,3120.02944455887,0.152125396773455,0.0307114904418839,0.201882730255879,128,14.2222222222222,2.17732421580727,37.2275117125716,0.149790434322404,532.992169288854,371.60431179297,691.133326534515,2087.23968736463,1170.08932348698,2987.85347699959,2622.90227997218,1682.05321058788,3538.66389563587,432.307704833201,301.406692994542,560.575331766173,1692.95132400408,949.054524687304,2423.43537756476,2127.42499794969,1364.30627835825,2870.19538943619
2013,NOA2,Varón,60 a 69,89822,9445,2272.56127733103,8500.5,2045.30514959803,0.156417333701352,0.0347060241118669,0.221880934104983,244,27.1111111111111,3.00616650188193,35.0931757395918,0.20417545409127,952.810028977319,743.755792027894,1157.75117612948,1728.68863288546,925.437791144713,2565.89929265852,2679.71062415971,1851.43073184604,3550.25052183534,1060.77578875701,828.032989721776,1288.93943146387,1924.57152243933,1030.30192062603,2856.64903103752,2983.35666558272,2061.22189646862,3952.5400479118
2013,NOA2,Varón,70 a 79,44746,7989,2264.85848329602,7190.1,2038.37263496962,0.203150340462803,0.0508146702808354,0.250133325718642,259,28.7777777777778,3.09719108105919,37.5978720540069,0.2901401799049,1081.68266413304,853.380692107946,1309.91164652764,2076.93895897847,930.150594766393,3262.29991986299,3158.68033535788,1980.31549655466,4363.63230494279,2417.38404356377,1907.16643299501,2927.43853423242,4641.61927094818,2078.73462380189,7290.70737018503,7059.13452679096,4425.68161747343,9752.0053299575
2013,NOA2,Varón,80+,18821,1485,819.110924580921,1336.5,737.199832122557,0.108517375771354,0.0572299801109452,0.527380796892182,164,18.2222222222222,2.46456366809098,23.5385723736154,0.481838209781249,428.652631175193,315.86334744479,539.633107448724,661.1103182227,88.1430582757289,1348.64070446854,1088.53693165955,508.018455289699,1781.6288820289,2277.52314529086,1678.24954808347,2867.18616146179,3512.62057394772,468.322927983258,7165.61662222271,5783.6296246722,2699.21075017108,9466.17545310504
2013,Patagonia,Mujer,30 a 39,203346,14946,2184.09480822468,13451.4,1965.68532740141,0.0775842379079237,0.0108496270700931,0.139843186743284,5,0.277777777777778,0.304290309725092,50.7150874845366,0.0643872796179425,17.661620050321,1.07090379922314,45.7871276961481,866.410572162213,616.765507029654,1110.84276231311,884.992843407008,634.08151527688,1131.0392573294,8.68550158366578,0.526641192461688,22.5168568332537,426.077017577042,303.308403917291,546.282081925935,435.215270232514,311.823943070864,556.214165672989
2013,Patagonia,Mujer,40 a 49,156604,16036,2619.52055637545,14432.4,2357.56850073655,0.103140878588427,0.0156817276907411,0.152041827695859,16,0.888888888888889,0.544331053951817,46.1550939869203,0.0607444624951787,42.6924567223852,5.07903884402184,91.3165639450014,870.876181327921,597.47456521503,1158.24719096294,914.607485466115,637.315594913206,1202.85872034816,27.2614088544259,3.2432369824665,58.3104926726019,556.100853955148,381.519351494872,739.602558659381,584.025622248548,406.959972231365,768.089397683428
2013,Patagonia,Mujer,50 a 59,125629,17085,2326.18860146959,15376.5,2093.5697413213,0.135886423287998,0.0171099070233187,0.12591329294948,49,2.72222222222222,0.95257934441568,41.9936509794637,0.095738854348258,114.554636643645,36.0356335944502,191.359277898135,1472.52271214807,1081.50896644664,1870.83925903737,1587.00262482307,1185.72159022125,1995.0480396884,91.1848670638504,28.6841681414723,152.320943331663,1172.12006156865,860.875248904825,1489.17786421716,1263.24544876029,943.827930033072,1588.0473773479
2013,Patagonia,Mujer,60 a 69,87021,12998,1854.2373510325,11698.2,1668.8136159306,0.167725747713131,0.021711816315798,0.129448320319506,123,6.83333333333333,1.50923085635624,38.7722836625193,0.141268066304241,265.147895922278,148.769419668977,382.400165064213,1654.79749110954,1194.90694219641,2120.00310227611,1920.56893210176,1448.84866943881,2400.80691380828,304.694149598693,170.958067212485,439.434349253874,1901.60707313124,1373.12481147816,2436.19712744752,2207.01776824187,1664.94141579482,2758.88223969878
2013,Patagonia,Mujer,70 a 79,50118,9589,1610.06181289064,8630.1,1449.05563160214,0.203847789115646,0.029398454545246,0.144217676692916,196,10.8888888888889,1.90515868883136,37.9917924303777,0.184921326838426,414.261971475442,270.94173425706,556.630372536312,1592.40778239021,1060.35648659835,2126.41110153081,2010.24958350343,1461.4208136403,2566.50971398054,826.573230127783,540.607634496707,1110.63963553277,3177.31709643285,2115.71987429336,4242.80917341237,4011.03312882284,2915.95996177083,5120.93402366523
2013,Patagonia,Mujer,80+,27963,3984,912.409651483916,3585.6,821.168686335509,0.15698086773784,0.0336092871381704,0.214097982910238,263,14.6111111111111,2.20689156289347,27.6229305313704,0.199850784311032,403.579599963136,281.02418846654,526.029412657437,718.581489139606,390.592956541824,1037.09376846739,1122.99132964577,780.142146221825,1465.90400259257,1443.26288296369,1004.98583294546,1881.16229538117,2569.75821313738,1396.82064349971,3708.80723980757,4015.99016430915,2789.90861574876,5242.2987611936
2013,Patagonia,Varón,30 a 39,205186,9639,1758.22759338103,8675.1,1582.40483404191,0.0502662487035224,0.00894381245834027,0.177928783010886,6,0.333333333333333,0.333333333333333,45.3386501397284,0.016576188398,18.2567031145176,1.18354887915139,45.8836250874585,143.290671721118,91.6804049523098,195.500477573947,162.669648327018,106.820075089656,220.532837682383,8.89763585942394,0.576817560238704,22.3619667460053,69.8345265861793,44.6816083710925,95.2796377793547,79.2791166683,52.0601186677726,107.479476027791
2013,Patagonia,Varón,40 a 49,154890,11582,2245.35929877765,10423.8,2020.82336890056,0.0794085382576104,0.0146384436441401,0.184343446754445,28,1.55555555555556,0.720082299823096,41.0383393552881,0.0872595074687928,64.5234502406275,11.9762009073679,121.479090461268,911.590322270123,560.561659281402,1253.71124409764,975.452529453722,622.023300118446,1321.81628694458,41.6575958684405,7.73206850498285,78.4292662284638,588.540462437939,361.909522423269,809.420391308436,629.771146913114,401.590354521561,853.390333103865
2013,Patagonia,Varón,50 a 59,124686,11524,1826.12198099305,10371.6,1643.50978289291,0.103692150805315,0.0156802388615037,0.151219149566526,106,5.88888888888889,1.40105780143539,37.2275117125716,0.149790434322404,218.917029638663,117.178634742924,320.164054594016,1558.47509096948,1075.8652600911,2043.32357784786,1778.19143221003,1276.47659487315,2275.6532489278,175.574667275126,93.978982999634,256.776265654537,1249.91987149277,862.85971166859,1638.77546624951,1426.13559839119,1023.75294329207,1825.10726860097
2013,Patagonia,Varón,60 a 69,83037,14020,2358.57188343674,12618,2122.71469509115,0.183174856645133,0.0267796643027818,0.146197271794034,195,10.8333333333333,1.90029237516523,35.0931757395918,0.20417545409127,381.081121234707,251.757885135206,512.983054350149,2572.45859821338,1710.7840965618,3427.62570232474,2956.37721710227,2082.53136698563,3814.95110303444,458.92929806557,303.187597258097,617.776478377289,3097.96668739644,2060.26722613028,4127.82940415085,3560.31313402732,2507.95593167579,4594.27857826564
2013,Patagonia,Varón,70 a 79,41144,7784,1435.09148916715,7005.6,1291.58234025068,0.222732330779258,0.0351066764570915,0.157618233214129,257,14.2777777777778,2.18157265734132,37.5978720540069,0.2901401799049,536.754647815096,371.554393219912,698.421505604498,2034.78967471919,1307.51306574955,2756.34233689563,2567.84340597587,1843.68355241605,3310.59702790879,1304.57575300189,903.058509673129,1697.50511764655,4945.53197238768,3177.89487106152,6699.25708947994,6241.1126919499,4481.05082737713,8046.36648820919
2013,Patagonia,Varón,80+,16160,2287,711.488014752,2058.3,640.339213277168,0.142729353026836,0.0421289423907314,0.295166631791642,204,11.3333333333333,1.9436506316151,23.5385723736154,0.481838209781249,266.968892551357,177.959965480256,358.363978449054,990.422641498248,396.514336478705,1597.18406237964,1260.46172055988,656.732694580056,1867.99122519662,1652.03522618414,1101.2374101501,2217.59887654118,6128.85297956837,2453.67782474446,9883.56474244827,7799.88688465271,4063.93994170827,11559.3516410682
2018,Centro,Mujer,30 a 39,2104266,217724,30287.0436901979,195951.6,27258.3393211781,0.0970686449783548,0.0129224682572744,0.133127110820966,52,3.46666666666667,1.07496769977314,50.7150874845366,0.0643872796179425,176.943104915869,68.7095821540166,279.084761904639,12629.3848628164,9142.17516698687,16097.6373777436,12806.9213771221,9320.90041306934,16277.1935670635,8.40878030229394,3.26525173880187,13.2628081195362,600.180056267428,434.459101985532,765.000117748591,608.617036872814,442.95257410752,773.53307837809
2018,Centro,Mujer,40 a 49,1840483,231200,29303.5612686119,208080,26373.2051417508,0.110046794215456,0.0129879932309211,0.118022458750524,199,13.2666666666667,2.10290803941167,46.1550939869203,0.0607444624951787,613.528808848446,427.173906780683,806.958190494561,12640.357553622,9454.92022320747,15788.6013434274,13252.1722739163,10074.6276858128,16385.2391540531,33.3352065109238,23.2098806009446,43.8449141064906,686.795670137786,513.719508585924,857.850974088185,720.037744109362,547.390423373257,890.268432474143
2018,Centro,Mujer,50 a 59,1494432,212270,26348.1842698427,191043,23713.3658428585,0.14455629692293,0.0165595421198901,0.114554277277307,489,32.6,3.29646275068696,41.9936509794637,0.095738854348258,1370.11181819272,1100.91811351705,1647.09792378917,18248.726201257,13837.949935133,22659.7864478334,19615.2880774,15184.6444698911,24038.746646403,91.6811081529783,73.66799650416,110.215648740737,1221.11452386305,925.967185869478,1516.28086442431,1312.55808744727,1016.08132520524,1608.55406243998
2018,Centro,Mujer,60 a 69,1280852,272120,27111.6082051966,244908,24400.4473846769,0.198992476071307,0.017653508879945,0.0887144540762388,1110,74,4.96655480858378,38.7722836625193,0.141268066304241,2867.73645140515,2496.27876590986,3238.99130679112,34584.0153404561,27733.0919684223,41379.5030018198,37447.4437278349,30640.8561088611,44235.8136558908,223.892881566734,194.892053563555,252.87787400817,2700.07895841644,2165.2065943936,3230.62328839084,2923.63549635984,2392.22455903266,3453.62412330939
2018,Centro,Mujer,70 a 79,909193,136132,17842.9137572834,122518.8,16058.622381555,0.159938906185749,0.0182667446044206,0.114210763597483,1799,119.933333333333,6.32279825534374,37.9917924303777,0.184921326838426,4555.24498831785,4083.9375649917,5021.84304248552,22606.129714132,16829.7362584246,28526.093404643,27159.0013022389,21330.8151310408,33105.799779295,501.02068409214,449.18268893312,552.340706812033,2486.39504639082,1851.063114039,3137.51793124705,2987.15468577506,2346.12619444285,3641.22906569837
2018,Centro,Mujer,80+,594949,68547,9845.17184789665,61692.3,8860.65466310699,0.157207072907827,0.0229730889371028,0.146132667647671,2785,185.666666666667,7.86694914747063,27.6229305313704,0.199850784311032,5125.78909588583,4706.84226002599,5538.72005807154,12340.4742527961,8878.44697648836,15769.3794040766,17473.05978801,13990.8989219065,20923.9861870196,861.551006201512,791.133737518004,930.957117008607,2074.2070753621,1492.30387419566,2650.54305563612,2936.90043819051,2351.61315035516,3516.93778576308
2018,Centro,Varón,30 a 39,2082169,64103,13489.0164338413,57692.7,12140.1147904572,0.0307243284926186,0.00634267921627316,0.206438334943495,74,4.93333333333333,1.28235893744476,45.3386501397284,0.016576188398,223.916192033359,112.562243022477,338.42238471315,952.997215936756,567.85294322889,1341.84044318092,1176.41393109344,773.831052468533,1586.58220079218,10.7539874060827,5.40600897537506,16.2533581430302,45.7694459929408,27.2721831527071,64.4443579354471,56.499445102364,37.1646611042876,76.1985314732946
2018,Centro,Varón,40 a 49,1772184,226525,34804.0925940803,203872.5,31323.6833346722,0.127168756802949,0.0184174712954214,0.144827013792072,239,15.9333333333333,2.30458480232581,41.0383393552881,0.0872595074687928,652.330579053894,465.583302711529,842.742581188222,17810.8203384206,12405.0938041905,23222.5985863074,18466.4339934823,13054.066526743,23856.4463438486,36.8094158989074,26.2717247594792,47.5538985335734,1005.02094243152,699.989042006389,1310.39432622727,1042.01561426366,736.608982292074,1346.16080180436
2018,Centro,Varón,50 a 59,1374527,257364,31980.3232219849,231627.6,28782.2908997864,0.17937995830455,0.0203945252355943,0.113694558903669,834,55.6,4.30503581092345,37.2275117125716,0.149790434322404,2070.23571639704,1755.88580128489,2390.48576549792,34649.2419056214,26313.7846287353,43207.864459321,36718.6440162471,28402.1430711224,45308.9917528371,150.614408912814,127.744729735021,173.913336405754,2520.81202520004,1914.38834076998,3143.47149669094,2671.3657873761,2066.3212196721,3296.33333887491
2018,Centro,Varón,60 a 69,1081293,239005,23750.8652168671,215104.5,21375.7786951804,0.187944458375673,0.0193145089852318,0.10276711083774,2006,133.733333333333,6.67665917789562,35.0931757395918,0.20417545409127,4697.75927402884,4230.17306963447,5147.79077769887,43904.5216993778,35544.1635922228,52592.4736181929,48611.0048254972,40286.0046354845,57294.9607067438,434.457568302841,391.214321153884,476.077323879732,4060.37232270789,3287.19076071174,4863.85037341339,4495.6366891765,3725.72509352086,5298.74517885012
2018,Centro,Varón,70 a 79,648184,178050,24822.7600721337,160245,22340.4840649203,0.218074407540371,0.0266247781176329,0.122090337962762,2501,166.733333333333,7.45505048794291,37.5978720540069,0.2901401799049,6271.22452700766,5719.16442932833,6817.08760888674,46662.6928067766,33730.1711609061,59384.7668141539,52925.3995240017,39951.8111728851,65665.2873576791,967.506838645763,882.336563279614,1051.72105588641,7198.98868327151,5203.7957062973,9161.7143919248,8165.18141823953,6163.65278576532,10130.6553937893
